ID,OR,SR,OR-Description,SR-Description,Product,Quantity,quantityUnitOfMeasure,Crew,Shift,PostingDate
2822567,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,999.9900000000,g,A,Shift 2,2023-02-14 03:16:06.723
2822577,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,1005.9900000000,g,A,Shift 2,2023-02-14 03:16:39.710
2822735,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1347.0000000000,g,A,Shift 2,2023-02-14 05:11:26.207
2822745,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1341.0000000000,g,A,Shift 2,2023-02-14 05:11:42.727
2822780,0124448001001,0124448001001,BAKING,BAKING,XMPL-FRM150TT,983.1325300000,g,A,Shift 2,2023-02-14 05:38:47.510
2822788,0124448001001,0124448001001,BAKING,BAKING,XMPL-FRM150TT,984.3373490000,g,A,Shift 2,2023-02-14 05:38:57.183
2822949,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,980.0100000000,g,B,Shift 1,2023-02-14 06:46:56.220
2822959,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,980.0100000000,g,B,Shift 1,2023-02-14 06:47:05.283
2823095,0124591001001,0124591001001,BAKING,BAKING,XMPL-FRM150TT,1036.1445780000,g,B,Shift 1,2023-02-14 09:56:01.997
2823103,0124591001001,0124591001001,BAKING,BAKING,XMPL-FRM150TT,1032.5301200000,g,B,Shift 1,2023-02-14 09:56:34.283
2823133,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1344.9900000000,g,B,Shift 1,2023-02-14 10:44:09.800
2823143,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1329.0000000000,g,B,Shift 1,2023-02-14 10:44:30.537
2823260,0124558001001,0124558001001,BAKING,BAKING,XMPL-FRM150,975.6410260000,g,B,Shift 1,2023-02-14 11:42:58.450
2823270,0124558001001,0124558001001,BAKING,BAKING,XMPL-FRM150,965.3846150000,g,B,Shift 1,2023-02-14 11:43:14.573
2823326,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,981.0000000000,g,B,Shift 1,2023-02-14 12:23:12.573
2823359,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,978.0000000000,g,B,Shift 1,2023-02-14 12:23:31.780
2823578,0124558001001,0124558001001,BAKING,BAKING,XMPL-FRM150,1002.5641030000,g,B,Shift 1,2023-02-14 14:19:17.960
2823588,0124558001001,0124558001001,BAKING,BAKING,XMPL-FRM150,1006.4102560000,g,B,Shift 1,2023-02-14 14:19:28.070
2823714,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,1011.0000000000,g,B,Shift 1,2023-02-14 16:05:29.023
2823724,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,1020.9900000000,g,B,Shift 1,2023-02-14 16:05:35.600
2823781,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1340.0100000000,g,B,Shift 1,2023-02-14 16:19:10.170
2823791,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1340.0100000000,g,B,Shift 1,2023-02-14 16:19:30.943
2824031,0124558001001,0124558001001,BAKING,BAKING,XMPL-FRM150,960.2564100000,g,A,Shift 2,2023-02-14 19:34:41.060
2824041,0124558001001,0124558001001,BAKING,BAKING,XMPL-FRM150,947.4358970000,g,A,Shift 2,2023-02-14 19:36:09.280
2824271,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,866.0000000000,g,A,Shift 2,2023-02-14 22:19:27.883
2824281,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,926.0000000000,g,A,Shift 2,2023-02-14 22:19:39.337
2824291,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,650.0340000000,g,A,Shift 2,2023-02-14 22:22:13.973
2824301,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,650.0340000000,g,A,Shift 2,2023-02-14 22:22:26.287
2824311,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,329.9700000000,g,A,Shift 2,2023-02-14 22:22:43.397
2824321,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,329.9700000000,g,A,Shift 2,2023-02-14 22:22:53.320
2824355,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1344.9900000000,g,A,Shift 2,2023-02-14 22:54:07.873
2824365,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1340.0100000000,g,A,Shift 2,2023-02-14 22:54:24.923
2824673,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,580.0260000000,g,D,Shift 2,2023-02-15 04:13:32.090
2824683,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,585.0300000000,g,D,Shift 2,2023-02-15 04:13:54.520
2824699,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,299.9700000000,g,D,Shift 2,2023-02-15 04:14:08.003
2824721,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,279.9720000000,g,D,Shift 2,2023-02-15 04:14:20.240
2824794,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1323.0000000000,g,D,Shift 2,2023-02-15 05:24:20.657
2824804,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,1331.0100000000,g,D,Shift 2,2023-02-15 05:24:37.470
2824853,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,900.0000000000,g,D,Shift 2,2023-02-15 05:43:46.337
2824874,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,900.0000000000,g,D,Shift 2,2023-02-15 05:44:33.267
2824884,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,870.0000000000,g,D,Shift 2,2023-02-15 05:44:52.617
2824894,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,639.0000000000,g,D,Shift 2,2023-02-15 05:45:11.507
2824904,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,649.0000000000,g,D,Shift 2,2023-02-15 05:45:25.743
2825091,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,685.0320000000,g,C,Shift 1,2023-02-15 06:57:28.597
2825101,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,685.0320000000,g,C,Shift 1,2023-02-15 06:57:37.580
2825111,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,339.9660000000,g,C,Shift 1,2023-02-15 06:57:49.160
2825121,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,339.9660000000,g,C,Shift 1,2023-02-15 06:57:58.067
2825349,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,995.0000000000,g,C,Shift 1,2023-02-15 08:16:51.873
2825359,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,990.0000000000,g,C,Shift 1,2023-02-15 08:17:02.830
2825498,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,610.0320000000,g,C,Shift 1,2023-02-15 09:43:41.947
2825508,0124596001001,0124596001001,BAKING,BAKING,GBTR-LG35,610.0320000000,g,C,Shift 1,2023-02-15 09:43:48.510
2825518,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,314.9700000000,g,C,Shift 1,2023-02-15 09:43:57.137
2825528,0124596001001,0124596001001_001,BAKING,BAKING,GBTR-LG35,199.9800000000,g,C,Shift 1,2023-02-15 09:44:03.997
2825687,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,909.9900000000,g,C,Shift 1,2023-02-15 10:35:12.580
2825697,0124559001001,0124559001001,BAKING,BAKING,XMPL-BSC00,914.0100000000,g,C,Shift 1,2023-02-15 10:35:32.940
2825771,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,990.0000000000,g,C,Shift 1,2023-02-15 11:24:11.643
2825781,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,990.0000000000,g,C,Shift 1,2023-02-15 11:24:20.677
2826028,0124632001001,0124632001001,BAKING,BAKING,GBTR-LG42,1058.0000000000,g,C,Shift 1,2023-02-15 13:47:53.230
2826063,0124632001001,0124632001001,BAKING,BAKING,GBTR-LG42,1074.0000000000,g,C,Shift 1,2023-02-15 13:55:19.923
2826240,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,925.0000000000,g,C,Shift 1,2023-02-15 14:28:50.687
2826250,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,925.0000000000,g,C,Shift 1,2023-02-15 14:28:57.530
2826260,0124594001001,0124594001001,BAKING,BAKING,GBTR-LG35,520.9680000000,g,C,Shift 1,2023-02-15 14:34:00.003
2826270,0124594001001,0124594001001,BAKING,BAKING,GBTR-LG35,532.9680000000,g,C,Shift 1,2023-02-15 14:34:07.003
2826280,0124594001001,0124594001001_001,BAKING,BAKING,GBTR-LG35,461.0320000000,g,C,Shift 1,2023-02-15 14:34:16.633
2826290,0124594001001,0124594001001_001,BAKING,BAKING,GBTR-LG35,457.0320000000,g,C,Shift 1,2023-02-15 14:34:22.523
2826814,0124594001001,0124594001001,BAKING,BAKING,GBTR-LG35,596.9640000000,g,D,Shift 2,2023-02-15 19:48:11.820
2826824,0124594001001,0124594001001,BAKING,BAKING,GBTR-LG35,577.9640000000,g,D,Shift 2,2023-02-15 19:48:29.227
2826834,0124594001001,0124594001001_001,BAKING,BAKING,GBTR-LG35,507.0360000000,g,D,Shift 2,2023-02-15 19:48:45.820
2826844,0124594001001,0124594001001_001,BAKING,BAKING,GBTR-LG35,505.0360000000,g,D,Shift 2,2023-02-15 19:48:56.013
2826893,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,870.0000000000,g,D,Shift 2,2023-02-15 20:22:36.053
2826903,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,870.0000000000,g,D,Shift 2,2023-02-15 20:22:59.877
2826914,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,669.0000000000,g,D,Shift 2,2023-02-15 20:36:31.867
2826925,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,668.0000000000,g,D,Shift 2,2023-02-15 20:37:23.530
2826936,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,420.0000000000,g,D,Shift 2,2023-02-15 20:37:53.547
2826947,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,416.0000000000,g,D,Shift 2,2023-02-15 20:38:04.830
2826992,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,880.0000000000,g,D,Shift 2,2023-02-15 22:03:35.383
2827002,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,895.0000000000,g,D,Shift 2,2023-02-15 22:03:46.057
2827167,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,668.0000000000,g,D,Shift 2,2023-02-16 00:03:37.700
2827178,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,668.0000000000,g,D,Shift 2,2023-02-16 00:04:02.377
2827189,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,414.0000000000,g,D,Shift 2,2023-02-16 00:04:22.550
2827200,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,417.0000000000,g,D,Shift 2,2023-02-16 00:04:34.470
2827302,0124595001001,0124595001001,BAKING,BAKING,GBTR-LG35,547.0200000000,g,D,Shift 2,2023-02-16 00:59:57.040
2827312,0124595001001,0124595001001,BAKING,BAKING,GBTR-LG35,559.0200000000,g,D,Shift 2,2023-02-16 01:00:06.070
2827322,0124595001001,0124595001001_001,BAKING,BAKING,GBTR-LG35,424.9800000000,g,D,Shift 2,2023-02-16 01:00:17.697
2827332,0124595001001,0124595001001_001,BAKING,BAKING,GBTR-LG35,421.9800000000,g,D,Shift 2,2023-02-16 01:00:26.853
2827342,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,590.0000000000,g,D,Shift 2,2023-02-16 01:19:59.820
2827352,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,855.0000000000,g,D,Shift 2,2023-02-16 01:20:23.440
2827485,0124595001001,0124595001001,BAKING,BAKING,GBTR-LG35,506.0220000000,g,D,Shift 2,2023-02-16 03:46:13.093
2827495,0124595001001,0124595001001,BAKING,BAKING,GBTR-LG35,452.0160000000,g,D,Shift 2,2023-02-16 03:46:23.173
2827505,0124595001001,0124595001001_001,BAKING,BAKING,GBTR-LG35,380.9820000000,g,D,Shift 2,2023-02-16 03:46:35.237
2827516,0124595001001,0124595001001_001,BAKING,BAKING,GBTR-LG35,382.9800000000,g,D,Shift 2,2023-02-16 03:46:41.990
2827594,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,623.0000000000,g,D,Shift 2,2023-02-16 04:33:25.140
2827605,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,630.0000000000,g,D,Shift 2,2023-02-16 04:33:38.687
2827616,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,382.0000000000,g,D,Shift 2,2023-02-16 04:33:57.757
2827627,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,390.0000000000,g,D,Shift 2,2023-02-16 04:34:14.383
2827684,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,835.0000000000,g,D,Shift 2,2023-02-16 05:03:11.250
2827694,0124579001001,0124579001001,BAKING,BAKING,XMPL-FRM150,835.0000000000,g,D,Shift 2,2023-02-16 05:03:21.737
2828001,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,630.0000000000,g,C,Shift 1,2023-02-16 09:01:10.940
2828011,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,630.0000000000,g,C,Shift 1,2023-02-16 09:01:20.300
2828282,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,990.0000000000,g,C,Shift 1,2023-02-16 13:31:30.240
2828292,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,995.0000000000,g,C,Shift 1,2023-02-16 13:31:37.370
2828303,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,638.0000000000,g,C,Shift 1,2023-02-16 13:45:36.740
2828314,0124633001001,0124633001001,BAKING,BAKING,GBTR-LG42,634.0000000000,g,C,Shift 1,2023-02-16 13:45:58.197
2828325,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,389.0000000000,g,C,Shift 1,2023-02-16 13:46:22.710
2828336,0124633001001,0124633001001_001,BAKING,BAKING,GBTR-LG42,382.0000000000,g,C,Shift 1,2023-02-16 13:46:34.760
2828515,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1052.0000000000,g,C,Shift 1,2023-02-16 14:52:17.240
2828525,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1048.0000000000,g,C,Shift 1,2023-02-16 14:52:27.380
2828571,0124595001001,0124595001001,BAKING,BAKING,GBTR-LG35,600.0240000000,g,C,Shift 1,2023-02-16 15:44:47.110
2828581,0124595001001,0124595001001,BAKING,BAKING,GBTR-LG35,600.0240000000,g,C,Shift 1,2023-02-16 15:44:53.657
2828591,0124595001001,0124595001001_001,BAKING,BAKING,GBTR-LG35,454.9740000000,g,C,Shift 1,2023-02-16 15:45:04.610
2828601,0124595001001,0124595001001_001,BAKING,BAKING,GBTR-LG35,454.9740000000,g,C,Shift 1,2023-02-16 15:45:13.813
2828657,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,708.0000000000,g,C,Shift 1,2023-02-16 16:43:30.097
2828667,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,706.0000000000,g,C,Shift 1,2023-02-16 16:44:10.153
2828677,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,422.0000000000,g,C,Shift 1,2023-02-16 16:44:26.950
2828687,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,421.0000000000,g,C,Shift 1,2023-02-16 16:44:38.567
2828876,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1035.0000000000,g,D,Shift 2,2023-02-16 18:58:59.993
2828886,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1030.0000000000,g,D,Shift 2,2023-02-16 18:59:13.977
2828953,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,665.0000000000,g,D,Shift 2,2023-02-16 20:36:28.023
2828963,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,667.0000000000,g,D,Shift 2,2023-02-16 20:36:47.753
2828973,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,409.0000000000,g,D,Shift 2,2023-02-16 20:37:03.493
2828983,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,409.0000000000,g,D,Shift 2,2023-02-16 20:37:13.197
2829004,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1000.0000000000,g,D,Shift 2,2023-02-16 21:04:45.603
2829014,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1000.0000000000,g,D,Shift 2,2023-02-16 21:05:38.790
2829064,0124669001001,0124669001001,BAKING,BAKING,XMPL-BSC00,585.0220000000,g,D,Shift 2,2023-02-16 22:10:26.120
2829074,0124669001001,0124669001001_001,BAKING,BAKING,XMPL-BSC00,444.9760000000,g,D,Shift 2,2023-02-16 22:10:36.657
2829084,0124669001001,0124669001001,BAKING,BAKING,XMPL-BSC00,590.0220000000,g,D,Shift 2,2023-02-16 22:10:47.877
2829094,0124669001001,0124669001001_001,BAKING,BAKING,XMPL-BSC00,444.9760000000,g,D,Shift 2,2023-02-16 22:10:58.630
2829177,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,670.0000000000,g,A,Shift 2,2023-02-17 01:20:35.893
2829187,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,674.0000000000,g,A,Shift 2,2023-02-17 01:20:53.940
2829197,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,412.0000000000,g,A,Shift 2,2023-02-17 01:22:00.713
2829207,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,413.0000000000,g,A,Shift 2,2023-02-17 01:22:12.027
2829264,0124669001001,0124669001001,BAKING,BAKING,XMPL-BSC00,545.0200000000,g,A,Shift 2,2023-02-17 02:08:11.170
2829274,0124669001001,0124669001001_001,BAKING,BAKING,XMPL-BSC00,414.9780000000,g,A,Shift 2,2023-02-17 02:08:22.563
2829284,0124669001001,0124669001001,BAKING,BAKING,XMPL-BSC00,555.0220000000,g,A,Shift 2,2023-02-17 02:08:31.017
2829294,0124669001001,0124669001001_001,BAKING,BAKING,XMPL-BSC00,414.9780000000,g,A,Shift 2,2023-02-17 02:08:41.173
2829332,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1020.0000000000,g,A,Shift 2,2023-02-17 03:14:45.680
2829342,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1020.0000000000,g,A,Shift 2,2023-02-17 03:14:54.870
2829352,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1020.0000000000,g,A,Shift 2,2023-02-17 03:15:05.640
2829362,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1020.0000000000,g,A,Shift 2,2023-02-17 03:15:45.087
2829481,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,510.0000000000,g,A,Shift 2,2023-02-17 04:38:04.043
2829492,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,385.0000000000,g,A,Shift 2,2023-02-17 04:38:13.343
2829503,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,510.0000000000,g,A,Shift 2,2023-02-17 04:38:24.550
2829514,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,385.0000000000,g,A,Shift 2,2023-02-17 04:38:35.330
2829694,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,522.0000000000,g,B,Shift 1,2023-02-17 09:20:07.973
2829705,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,527.0000000000,g,B,Shift 1,2023-02-17 09:20:21.473
2829716,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,393.0000000000,g,B,Shift 1,2023-02-17 09:20:44.713
2829727,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,396.0000000000,g,B,Shift 1,2023-02-17 09:20:52.167
2829736,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,668.0000000000,g,B,Shift 1,2023-02-17 10:11:06.800
2829746,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,670.0000000000,g,B,Shift 1,2023-02-17 10:11:43.710
2829756,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,412.0000000000,g,B,Shift 1,2023-02-17 10:12:14.750
2829766,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,412.0000000000,g,B,Shift 1,2023-02-17 10:12:40.767
2829788,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1015.0000000000,g,B,Shift 1,2023-02-17 10:24:25.020
2829798,0124556001001,0124556001001,BAKING,BAKING,XMPL-FRM150,1021.0000000000,g,B,Shift 1,2023-02-17 10:24:37.850
2829930,0124656001001,0124656001001,BAKING,BAKING,OCTN-MSTR,25.8189340000,g,B,Shift 1,2023-02-17 12:21:14.550
2829931,0124656001001,0124656001001,BAKING,BAKING,SHRK-RPR,28.7722500000,g,B,Shift 1,2023-02-17 12:21:14.550
2829933,0124656001001,0124656001001,BAKING,BAKING,XMPL-FRM150GR,1014.0000000000,g,B,Shift 1,2023-02-17 12:21:14.550
2829944,0124656001001,0124656001001,BAKING,BAKING,OCTN-MSTR,25.6916720000,g,B,Shift 1,2023-02-17 12:21:26.647
2829945,0124656001001,0124656001001,BAKING,BAKING,SHRK-RPR,28.6304320000,g,B,Shift 1,2023-02-17 12:21:26.647
2829947,0124656001001,0124656001001,BAKING,BAKING,XMPL-FRM150GR,1009.0020000000,g,B,Shift 1,2023-02-17 12:21:26.647
2829957,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,656.0000000000,g,B,Shift 1,2023-02-17 12:47:20.340
2829967,0124451001001,0124451001001,BAKING,BAKING,GBTR-LG35,658.0000000000,g,B,Shift 1,2023-02-17 12:48:14.863
2829977,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,404.0000000000,g,B,Shift 1,2023-02-17 12:48:43.677
2829987,0124451001001,0124451001001_001,BAKING,BAKING,GBTR-LG35,406.0000000000,g,B,Shift 1,2023-02-17 12:49:05.620
2830011,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,542.0000000000,g,B,Shift 1,2023-02-17 13:03:54.340
2830034,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,539.0000000000,g,B,Shift 1,2023-02-17 13:06:30.813
2830045,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,403.0000000000,g,B,Shift 1,2023-02-17 13:06:40.593
2830057,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,402.0000000000,g,B,Shift 1,2023-02-17 13:06:50.487
2830231,0124656001001,0124656001001,BAKING,BAKING,OCTN-MSTR,26.3027710000,g,B,Shift 1,2023-02-17 16:50:38.843
2830232,0124656001001,0124656001001,BAKING,BAKING,SHRK-RPR,29.3114320000,g,B,Shift 1,2023-02-17 16:50:38.843
2830234,0124656001001,0124656001001,BAKING,BAKING,XMPL-FRM150GR,1033.0020000000,g,B,Shift 1,2023-02-17 16:50:38.843
2830245,0124656001001,0124656001001,BAKING,BAKING,OCTN-MSTR,26.1244830000,g,B,Shift 1,2023-02-17 16:50:54.037
2830246,0124656001001,0124656001001,BAKING,BAKING,SHRK-RPR,29.1127500000,g,B,Shift 1,2023-02-17 16:50:54.037
2830248,0124656001001,0124656001001,BAKING,BAKING,XMPL-FRM150GR,1026.0000000000,g,B,Shift 1,2023-02-17 16:50:54.037
2830273,0123672001001,0123672001001,BAKING,BAKING,GBTR-LG35,786.0000000000,g,B,Shift 1,2023-02-17 17:12:23.127
2830283,0123672001001,0123672001001,BAKING,BAKING,GBTR-LG35,822.0000000000,g,B,Shift 1,2023-02-17 17:12:52.620
2830407,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,565.0000000000,g,A,Shift 2,2023-02-17 19:22:34.980
2830418,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,570.0000000000,g,A,Shift 2,2023-02-17 19:22:50.037
2830429,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,425.0000000000,g,A,Shift 2,2023-02-17 19:23:03.287
2830440,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,425.0000000000,g,A,Shift 2,2023-02-17 19:23:20.117
2830624,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,530.0000000000,g,A,Shift 2,2023-02-17 23:23:48.240
2830635,0124396001001,0124396001001,BAKING,BAKING,XMPL-BLD45,530.0000000000,g,A,Shift 2,2023-02-17 23:24:11.367
2830646,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,400.0000000000,g,A,Shift 2,2023-02-17 23:24:25.367
2830657,0124396001001,0124396001001_001,BAKING,BAKING,XMPL-BLD45,400.0000000000,g,A,Shift 2,2023-02-17 23:24:45.060
2830668,0124656001001,0124656001001,BAKING,BAKING,OCTN-MSTR,20.8028800000,g,A,Shift 2,2023-02-17 23:32:04.243
2830669,0124656001001,0124656001001,BAKING,BAKING,SHRK-RPR,23.1824320000,g,A,Shift 2,2023-02-17 23:32:04.243
2830671,0124656001001,0124656001001,BAKING,BAKING,XMPL-FRM150GR,817.0020000000,g,A,Shift 2,2023-02-17 23:32:04.243
2830682,0124656001001,0124656001001,BAKING,BAKING,OCTN-MSTR,18.8931960000,g,A,Shift 2,2023-02-17 23:34:12.060
2830683,0124656001001,0124656001001,BAKING,BAKING,SHRK-RPR,21.0543070000,g,A,Shift 2,2023-02-17 23:34:12.060
2830685,0124656001001,0124656001001,BAKING,BAKING,XMPL-FRM150GR,742.0020000000,g,A,Shift 2,2023-02-17 23:34:12.060
2830794,0123672001001,0123672001001,BAKING,BAKING,GBTR-LG35,1100.0000000000,g,A,Shift 2,2023-02-18 01:08:28.963
2830804,0123672001001,0123672001001,BAKING,BAKING,GBTR-LG35,1087.0000000000,g,A,Shift 2,2023-02-18 01:08:57.010
2830814,0124449001001,0124449001001,BAKING,BAKING,OCTN-MSTR,18.0282360000,g,A,Shift 2,2023-02-18 01:49:13.820
2830815,0124449001001,0124449001001,BAKING,BAKING,SHRK-RPR,20.0904080000,g,A,Shift 2,2023-02-18 01:49:13.820
2830817,0124449001001,0124449001001,BAKING,BAKING,XMPL-FRM150GRT,739.0730690000,g,A,Shift 2,2023-02-18 01:49:13.820
2830825,0124449001001,0124449001001,BAKING,BAKING,OCTN-MSTR,18.6393350000,g,A,Shift 2,2023-02-18 01:49:39.047
2830826,0124449001001,0124449001001,BAKING,BAKING,SHRK-RPR,20.7714080000,g,A,Shift 2,2023-02-18 01:49:39.047
