ID,OR,SR,OR-Description,SR-Description,Description,StartTime,EndTime,Category,Crew,Shift,WorkCenter,DowntimeDuration
149333,0125455001001,0125455001001,BAKING,BAKING,Air Pocket Defect,2023-04-09 14:20:00.000,2023-04-09 17:21:32.000,Production Interruption,C,Shift 1,BREADBLAST04,181
149340,0125455001001,0125455001001,BAKING,BAKING,Air Pocket Defect,2023-04-09 19:53:32.000,2023-04-09 19:55:37.000,Production Interruption,C,Shift 1,BREADBLAST04,2
149349,0125459001001,0125459001001,BAKING,BAKING,Oven Ventilation Check,2023-04-10 16:46:20.000,2023-04-10 17:11:16.000,Production Interruption,B,Shift 1,BREADBLAST05,25
149315,0125301001001,0125301001001,BAKING,BAKING,Dough Extruders,2023-04-09 02:46:43.000,2023-04-09 03:46:16.000,Machine Malfunction,D,Shift 2,BREADBLAST04,60
149317,0125301001001,0125301001001,BAKING,BAKING,Dough Extruders,2023-04-09 05:24:52.000,2023-04-09 05:27:09.000,Machine Malfunction,D,Shift 2,BREADBLAST04,3
149350,0125459001001,0125459001001,BAKING,BAKING,Air Pocket Defect,2023-04-10 17:11:21.000,2023-04-10 17:32:36.000,Production Interruption,B,Shift 1,BREADBLAST05,21
149352,0125459001001,0125459001001,BAKING,BAKING,Rest Periods,2023-04-10 17:50:31.000,2023-04-10 17:56:17.000,Production Interruption,B,Shift 1,BREADBLAST05,6
149354,0125456001001,0125456001001,BAKING,BAKING,Air Pocket Defect,2023-04-10 22:34:37.000,2023-04-10 23:01:17.000,Production Interruption,B,Shift 1,BREADBLAST04,27
149355,0125465001001,0125465001001,BAKING,BAKING,Air Pocket Defect,2023-04-11 07:45:00.000,2023-04-11 08:00:00.000,Production Interruption,A,Shift 2,BREADBLAST07,15
149353,,,,,Burnt Dough Ends,2023-04-10 18:18:14.000,2023-04-10 18:21:23.000,Production Interruption,B,Shift 1,BREADBLAST04,3
149403,0125457001001,0125457001001,BAKING,BAKING,Power Outage,2023-04-11 13:06:25.000,2023-04-11 13:16:50.000,Machine Malfunction,B,Shift 1,BREADBLAST04,10
149413,,,,,Shift Start,2023-03-24 16:36:41.000,2023-04-11 15:58:06.000,Ready / Close Operations,C,Shift 1,BREADBLAST06,444
149414,,,,,Shift Start,2023-03-24 16:36:41.000,2023-04-11 15:58:06.000,Ready / Close Operations,D,Shift 2,BREADBLAST06,720
149415,,,,,Shift Start,2023-03-24 16:36:41.000,2023-04-11 15:58:06.000,Ready / Close Operations,C,Shift 1,BREADBLAST06,720
149416,,,,,Shift Start,2023-03-24 16:36:41.000,2023-04-11 15:58:06.000,Ready / Close Operations,D,Shift 2,BREADBLAST06,720
149417,,,,,Shift Start,2023-03-24 16:36:41.000,2023-04-11 15:58:06.000,Ready / Close Operations,C,Shift 1,BREADBLAST06,720
149418,,,,,Shift Start,2023-03-24 16:36:41.000,2023-04-11 15:58:06.000,Ready / Close Operations,D,Shift 2,BREADBLAST06,720
140582,0124389001001,0124389001001,BAKING,BAKING,Air Pocket Defect,2023-02-01 05:00:00.000,2023-02-01 06:50:00.000,Production Interruption,A,Shift 2,BREADBLAST07,110
140583,0093208002001,0093208002001,BAKING,BAKING,Production Planning,2023-02-01 01:00:00.000,2023-02-01 13:00:00.000,On Hold,A,Shift 2,BREADBLAST06,720
140588,0124404001001,0124404001001,BAKING,BAKING,Air Pocket Defect,2023-02-04 07:11:00.000,2023-02-04 07:43:00.000,Production Interruption,A,Shift 2,BREADBLAST07,32
140591,0093208002001,0093208002001,BAKING,BAKING,Production Planning,2023-02-04 01:00:00.000,2023-02-04 13:00:00.000,On Hold,A,Shift 2,BREADBLAST06,720
140601,0124497001001,0124497001001,BAKING,BAKING,Production Planning,2023-02-10 01:00:00.000,2023-02-10 13:00:00.000,On Hold,A,Shift 2,BREADBLAST05,720
140602,,,,,Production Planning,2023-02-10 01:00:00.000,2023-02-10 13:00:00.000,On Hold,A,Shift 2,BREADBLAST06,720
140603,,,,,Production Planning,2023-02-09 01:00:00.000,2023-02-09 13:00:00.000,On Hold,A,Shift 2,BREADBLAST06,720
140608,0124533001001,0124533001001,BAKING,BAKING,Oven Ventilation Check,2023-02-11 09:12:00.000,2023-02-11 09:40:00.000,Production Interruption,D,Shift 2,BREADBLAST04,28
140584,0124389001001,0124389001001,BAKING,BAKING,Air Pocket Defect,2023-02-02 08:05:00.000,2023-02-02 09:00:00.000,Production Interruption,D,Shift 2,BREADBLAST07,55
140587,0124404001001,0124404001001,BAKING,BAKING,Sieve Change,2023-02-04 01:00:00.000,2023-02-04 03:00:00.000,Production Interruption,A,Shift 2,BREADBLAST07,120
140589,0124404001001,0124404001001,BAKING,BAKING,Air Pocket Defect,2023-02-05 05:41:44.000,2023-02-05 06:14:00.000,Production Interruption,A,Shift 2,BREADBLAST07,33
140598,0124447001001,0124447001001,BAKING,BAKING,Air Pocket Defect,2023-02-08 07:10:00.000,2023-02-08 07:49:00.000,Production Interruption,A,Shift 2,BREADBLAST05,39
140592,0093208002001,0093208002001,BAKING,BAKING,Production Planning,2023-02-05 01:00:00.000,2023-02-05 13:00:00.000,On Hold,A,Shift 2,BREADBLAST06,720
140593,0093208002001,0093208002001,BAKING,BAKING,Production Planning,2023-02-06 01:00:00.000,2023-02-06 13:00:00.000,On Hold,A,Shift 2,BREADBLAST06,720
140618,0124559001001,0124559001001,BAKING,BAKING,Air Pocket Defect,2023-02-14 07:13:00.000,2023-02-14 07:37:00.000,Production Interruption,A,Shift 2,BREADBLAST07,24
140619,0124448001001,0124448001001,BAKING,BAKING,Air Pocket Defect,2023-02-14 03:28:00.000,2023-02-14 03:42:00.000,Production Interruption,A,Shift 2,BREADBLAST06,14
140630,0123672001001,0123672001001,BAKING,BAKING,Air Pocket Defect,2023-02-18 02:28:00.000,2023-02-18 04:09:00.000,Production Interruption,A,Shift 2,BREADBLAST07,101
140638,0124603001001,0124603001001,BAKING,BAKING,Air Pocket Defect,2023-02-19 06:22:00.000,2023-02-19 08:00:00.000,Production Interruption,A,Shift 2,BREADBLAST04,98
140639,0124631001001,0124631001001,BAKING,BAKING,Air Pocket Defect,2023-02-19 03:47:00.000,2023-02-19 13:00:00.000,Production Interruption,A,Shift 2,BREADBLAST07,553
142290,0124671001001,0124671001001,BAKING,BAKING,Air Pocket Defect,2023-02-21 05:35:56.000,2023-02-21 05:53:23.000,Production Interruption,D,Shift 2,BREADBLAST06,18
142310,0124603001001,0124603001001,BAKING,BAKING,Air Pocket Defect,2023-02-21 10:20:55.000,2023-02-21 10:28:29.000,Production Interruption,D,Shift 2,BREADBLAST04,8
142309,0124603001001,0124603001001,BAKING,BAKING,Air Pocket Defect,2023-02-21 09:59:35.000,2023-02-21 10:20:50.000,Production Interruption,D,Shift 2,BREADBLAST04,21
142341,0124711001001,0124711001001,BAKING,BAKING,Air Pocket Defect,2023-02-21 13:47:09.000,2023-02-21 13:50:04.000,Production Interruption,C,Shift 1,BREADBLAST04,3
142343,0124711001001,0124711001001,BAKING,BAKING,Air Pocket Defect,2023-02-21 13:51:50.000,2023-02-21 13:55:29.000,Production Interruption,C,Shift 1,BREADBLAST04,4
142167,0124707001001,0124707001001,BAKING,BAKING,Air Pocket Defect,2023-02-20 08:35:00.000,2023-02-20 09:05:00.000,Production Interruption,D,Shift 2,BREADBLAST07,30
142225,0124671001001,0124671001001,BAKING,BAKING,Shift Start,2023-02-20 15:43:43.000,2023-02-20 16:50:21.000,Ready / Close Operations,C,Shift 1,BREADBLAST06,67
142228,,,,,Product/Size/Shape,2023-02-20 16:50:26.000,2023-02-20 17:57:29.000,Recipe Transition,C,Shift 1,BREADBLAST06,67
142229,0124671001001,0124671001001,BAKING,BAKING,Oven Ventilation Check,2023-02-20 17:57:34.000,2023-02-20 18:02:26.000,Production Interruption,C,Shift 1,BREADBLAST06,5
152387,0125349001001,0125349001001,BAKING,BAKING,Thickness Inconsistency,2023-04-25 22:50:24.000,2023-04-25 23:16:35.000,Production Interruption,B,Shift 1,BREADBLAST06,26
152405,0125349001001,0125349001001,BAKING,BAKING,Machine Adjustment / Repair,2023-04-26 00:00:00.000,2023-04-26 12:00:00.000,Production Interruption,A,Shift 2,BREADBLAST06,720
152406,0125371001001,0125371001001,BAKING,BAKING,Production Planning,2023-04-26 00:00:00.000,2023-04-26 12:00:00.000,On Hold,A,Shift 2,BREADBLAST04,720
152437,0125667001001,0125667001001,BAKING,BAKING,Oven Ventilation Check,2023-04-26 05:21:41.000,2023-04-26 05:42:29.000,Production Interruption,A,Shift 2,BREADBLAST05,21
149308,0125303001001,0125303001001,BAKING,BAKING,Thickness Inconsistency,2023-04-08 13:15:01.000,2023-04-08 13:24:13.000,Production Interruption,C,Shift 1,BREADBLAST04,9
149310,0125303001001,0125303001001,BAKING,BAKING,Thickness Inconsistency,2023-04-08 14:40:56.000,2023-04-08 14:50:09.000,Production Interruption,C,Shift 1,BREADBLAST04,10
149311,0125303001001,0125303001001,BAKING,BAKING,Air Pocket Defect,2023-04-08 14:54:48.000,2023-04-08 15:18:49.000,Production Interruption,C,Shift 1,BREADBLAST04,24
149313,0125301001001,0125301001001,BAKING,BAKING,Air Pocket Defect,2023-04-08 23:45:11.000,2023-04-08 23:51:32.000,Production Interruption,C,Shift 1,BREADBLAST04,6
149318,0125301001001,0125301001001,BAKING,BAKING,Dough Extruders,2023-04-09 05:29:42.000,2023-04-09 05:32:37.000,Machine Malfunction,D,Shift 2,BREADBLAST04,3
149332,0125461001001,0125461001001,BAKING,BAKING,Oven Ventilation Check,2023-04-09 16:01:03.000,2023-04-09 16:18:34.000,Production Interruption,C,Shift 1,BREADBLAST05,17
149292,0125303001001,0125303001001,BAKING,BAKING,Air Pocket Defect,2023-04-08 08:09:05.000,2023-04-08 08:29:52.000,Production Interruption,D,Shift 2,BREADBLAST04,20
149288,0125303001001,0125303001001,BAKING,BAKING,Recipe Completion,2023-04-08 07:43:12.000,2023-04-08 08:09:00.000,Production Interruption,D,Shift 2,BREADBLAST04,26
149294,0125303001001,0125303001001,BAKING,BAKING,Air Pocket Defect,2023-04-08 08:29:57.000,2023-04-08 08:54:01.000,Production Interruption,D,Shift 2,BREADBLAST04,25
149312,0125301001001,0125301001001,BAKING,BAKING,Air Pocket Defect,2023-04-08 23:21:12.000,2023-04-08 23:45:06.000,Production Interruption,C,Shift 1,BREADBLAST04,24
149328,0125455001001,0125455001001,BAKING,BAKING,Dough Extruders,2023-04-09 13:01:51.000,2023-04-09 13:10:32.000,Machine Malfunction,C,Shift 1,BREADBLAST04,9
149334,0125455001001,0125455001001,BAKING,BAKING,Air Pocket Defect,2023-04-09 17:21:37.000,2023-04-09 17:22:20.000,Production Interruption,C,Shift 1,BREADBLAST04,1
149284,0125347001001,0125347001001,BAKING,BAKING,Oven Ventilation Check,2023-04-08 06:50:34.000,2023-04-08 06:57:41.000,Production Interruption,D,Shift 2,BREADBLAST05,7
152645,0125719001001,0125719001001,BAKING,BAKING,Oven Ventilation Check,2023-04-27 08:35:09.000,2023-04-27 08:38:20.000,Production Interruption,D,Shift 2,BREADBLAST05,3
152688,,,,,Control System Fault,2023-04-27 12:24:47.000,2023-04-27 15:09:38.000,Machine Malfunction,C,Shift 1,BREADBLAST04,165
152656,0125371001001,0125371001001,BAKING,BAKING,Air Pocket Defect,2023-04-27 11:39:28.000,2023-04-27 12:00:41.000,Production Interruption,D,Shift 2,BREADBLAST04,21
152657,0125371001001,0125371001001,BAKING,BAKING,Air Pocket Defect,2023-04-27 11:39:28.000,2023-04-27 12:00:41.000,Production Interruption,C,Shift 1,BREADBLAST04,-1
152694,0125371001001,0125371001001,BAKING,BAKING,Mixer Motor Failure,2023-04-27 15:09:43.000,2023-04-27 15:38:39.000,Machine Malfunction,C,Shift 1,BREADBLAST04,29
152687,0125154001001,0125154001001,BAKING,BAKING,Air Pocket Defect,2023-04-27 14:35:00.000,2023-04-27 15:05:00.000,Production Interruption,C,Shift 1,BREADBLAST07,30
152698,0125371001001,0125371001001,BAKING,BAKING,Emergency Stop,2023-04-27 15:38:44.000,2023-04-27 16:04:51.000,Machine Malfunction,C,Shift 1,BREADBLAST04,26
152712,0125154001001,0125154001001,BAKING,BAKING,Air Pocket Defect,2023-04-27 19:38:00.000,2023-04-27 19:57:00.000,Production Interruption,C,Shift 1,BREADBLAST07,19
152700,,,,,Oven Partially Open,2023-04-27 16:04:56.000,2023-04-27 16:37:56.000,Machine Malfunction,C,Shift 1,BREADBLAST04,33
152714,,,,,Driven Dough Roller,2023-04-27 16:38:01.000,2023-04-27 20:23:54.000,Machine Malfunction,C,Shift 1,BREADBLAST04,225
152718,,,,,Control System Fault,2023-04-27 20:23:59.000,2023-04-27 20:44:29.000,Machine Malfunction,C,Shift 1,BREADBLAST04,21
152741,0125371001001,0125371001001,BAKING,BAKING,Air Pocket Defect,2023-04-28 00:19:59.000,2023-04-28 00:43:56.000,Production Interruption,D,Shift 2,BREADBLAST04,24
152744,0125371001001,0125371001001,BAKING,BAKING,Air Pocket Defect,2023-04-28 00:44:01.000,2023-04-28 01:06:14.000,Production Interruption,D,Shift 2,BREADBLAST04,22
152745,0125371001001,0125371001001,BAKING,BAKING,Air Pocket Defect,2023-04-28 01:06:19.000,2023-04-28 01:07:16.000,Production Interruption,D,Shift 2,BREADBLAST04,1
152729,0125371001001,0125371001001,BAKING,BAKING,Air Pocket Defect,2023-04-27 22:14:47.000,2023-04-27 22:46:20.000,Production Interruption,C,Shift 1,BREADBLAST04,32
155328,0125943001001,0125943001001,BAKING,BAKING,Air Pocket Defect,2023-05-15 06:16:29.000,2023-05-15 06:42:40.000,Production Interruption,D,Shift 2,BREADBLAST04,26
155329,0125943001001,0125943001001,BAKING,BAKING,Air Pocket Defect,2023-05-15 06:42:45.000,2023-05-15 06:43:32.000,Production Interruption,D,Shift 2,BREADBLAST04,1
155338,0125943001001,0125943001001,BAKING,BAKING,Air Pocket Defect,2023-05-15 07:53:19.000,2023-05-15 08:17:44.000,Production Interruption,D,Shift 2,BREADBLAST04,24
155348,0125859001001,0125859001001,BAKING,BAKING,Air Pocket Defect,2023-05-15 01:53:00.000,2023-05-15 02:10:00.000,Production Interruption,A,Shift 2,BREADBLAST07,17
155371,0125943001001,0125943001001,BAKING,BAKING,Oven Ventilation Check,2023-05-15 13:38:08.000,2023-05-15 13:57:07.000,Production Interruption,C,Shift 1,BREADBLAST04,19
155376,0125943001001,0125943001001,BAKING,BAKING,Oven Ventilation Check,2023-05-15 14:22:38.000,2023-05-15 14:42:43.000,Production Interruption,C,Shift 1,BREADBLAST04,20
155388,0125943001001,0125943001001,BAKING,BAKING,Air Pocket Defect,2023-05-15 18:16:40.000,2023-05-15 18:37:28.000,Production Interruption,C,Shift 1,BREADBLAST04,21
155374,0125943001001,0125943001001,BAKING,BAKING,Oven Ventilation Check,2023-05-15 14:00:59.000,2023-05-15 14:22:33.000,Production Interruption,C,Shift 1,BREADBLAST04,22
155421,0125946001001,0125946001001,BAKING,BAKING,Proofer Beam,2023-05-16 00:00:00.000,2023-05-16 12:00:00.000,Machine Malfunction,D,Shift 2,BREADBLAST06,720
155429,0125955001001,0125955001001,BAKING,BAKING,Oven Ventilation Check,2023-05-16 02:07:07.000,2023-05-16 02:27:47.000,Production Interruption,D,Shift 2,BREADBLAST05,20
153401,0125543001001,0125543001001,BAKING,BAKING,Air Pocket Defect,2023-05-02 13:02:51.000,2023-05-02 13:27:51.000,Production Interruption,C,Shift 1,BREADBLAST04,25
153427,0125787001001,0125787001001,BAKING,BAKING,Oven Ventilation Check,2023-05-02 17:06:21.000,2023-05-02 17:24:01.000,Production Interruption,C,Shift 1,BREADBLAST06,18
153402,0125543001001,0125543001001,BAKING,BAKING,Air Pocket Defect,2023-05-02 13:27:56.000,2023-05-02 13:31:05.000,Production Interruption,C,Shift 1,BREADBLAST04,4
153407,0125785001001,0125785001001,BAKING,BAKING,Air Pocket Defect,2023-05-02 14:08:27.000,2023-05-02 14:11:03.000,Production Interruption,C,Shift 1,BREADBLAST05,3
153415,0125785001001,0125785001001,BAKING,BAKING,Recipe Completion,2023-05-02 14:02:17.000,2023-05-02 14:08:23.000,Production Interruption,C,Shift 1,BREADBLAST05,6
153470,0125785001001,0125785001001,BAKING,BAKING,Oven Ventilation Check,2023-05-03 01:25:06.000,2023-05-03 01:46:47.000,Production Interruption,D,Shift 2,BREADBLAST05,21
153471,0125785001001,0125785001001,BAKING,BAKING,Oven Ventilation Check,2023-05-03 01:46:52.000,2023-05-03 02:08:00.000,Production Interruption,D,Shift 2,BREADBLAST05,22
153475,0125785001001,0125785001001,BAKING,BAKING,Oven Ventilation Check,2023-05-03 02:08:05.000,2023-05-03 02:09:01.000,Production Interruption,D,Shift 2,BREADBLAST05,1
162312,0126400001001,0126400001001,BAKING,BAKING,Air Pocket Defect,2023-06-20 16:06:02.000,2023-06-20 16:25:54.000,Production Interruption,B,Shift 1,BREADBLAST04,19
162360,0126675001001,0126675001001,BAKING,BAKING,Production Planning,2023-06-21 00:00:00.000,2023-06-21 12:00:00.000,On Hold,A,Shift 2,BREADBLAST07,720
162367,0126400001001,0126400001001,BAKING,BAKING,Air Pocket Defect,2023-06-21 02:04:50.000,2023-06-21 02:28:37.000,Production Interruption,A,Shift 2,BREADBLAST04,24
148809,0125304001001,0125304001001,BAKING,BAKING,Air Pocket Defect,2023-04-04 15:28:15.000,2023-04-04 15:41:00.000,Production Interruption,C,Shift 1,BREADBLAST04,13
148817,0125304001001,0125304001001,BAKING,BAKING,Essential Equipment Malfunction,2023-04-04 17:26:14.000,2023-04-04 17:47:03.000,Reduced Output,C,Shift 1,BREADBLAST04,21
148839,0125270001001,0125270001001,BAKING,BAKING,Air Pocket Defect,2023-04-04 23:05:53.000,2023-04-04 23:09:02.000,Production Interruption,C,Shift 1,BREADBLAST04,4
148854,0125270001001,0125270001001,BAKING,BAKING,Air Pocket Defect,2023-04-05 01:26:20.000,2023-04-05 01:48:58.000,Production Interruption,D,Shift 2,BREADBLAST04,22
148856,0125270001001,0125270001001,BAKING,BAKING,Air Pocket Defect,2023-04-05 01:49:03.000,2023-04-05 01:50:09.000,Production Interruption,D,Shift 2,BREADBLAST04,1
148807,0125304001001,0125304001001,BAKING,BAKING,Air Pocket Defect,2023-04-04 15:06:49.000,2023-04-04 15:28:10.000,Production Interruption,C,Shift 1,BREADBLAST04,22
148818,0125304001001,0125304001001,BAKING,BAKING,Essential Equipment Malfunction,2023-04-04 17:47:08.000,2023-04-04 17:51:40.000,Reduced Output,C,Shift 1,BREADBLAST04,4
148824,0125304001001,0125304001001,BAKING,BAKING,Air Pocket Defect,2023-04-04 18:06:46.000,2023-04-04 18:27:39.000,Production Interruption,C,Shift 1,BREADBLAST04,21
148836,0125264001001,0125264001001,BAKING,BAKING,Air Pocket Defect,2023-04-04 21:54:34.000,2023-04-04 22:10:02.000,Production Interruption,C,Shift 1,BREADBLAST05,16
148852,0125270001001,0125270001001,BAKING,BAKING,Air Pocket Defect,2023-04-05 01:10:08.000,2023-04-05 01:25:52.000,Production Interruption,D,Shift 2,BREADBLAST04,15
148905,,,,,Oven Ventilation Check,2023-04-05 11:54:15.000,2023-04-05 12:10:02.000,Production Interruption,A,Shift 2,BREADBLAST05,6
148906,,,,,Oven Ventilation Check,2023-04-05 11:54:15.000,2023-04-05 12:10:02.000,Production Interruption,B,Shift 1,BREADBLAST05,9
143883,0124869001001,0124869001001,BAKING,BAKING,Air Pocket Defect,2023-03-08 10:33:26.000,2023-03-08 10:35:54.000,Production Interruption,A,Shift 2,BREADBLAST05,2
143876,0124869001001,0124869001001,BAKING,BAKING,Air Pocket Defect,2023-03-08 08:51:18.000,2023-03-08 08:53:47.000,Production Interruption,A,Shift 2,BREADBLAST05,2
143884,0124869001001,0124869001001,BAKING,BAKING,Air Pocket Defect,2023-03-08 10:11:51.000,2023-03-08 10:33:22.000,Production Interruption,A,Shift 2,BREADBLAST05,22
146077,0125108001001,0125108001001,BAKING,BAKING,Air Pocket Defect,2023-03-19 08:17:00.000,2023-03-19 08:30:00.000,Production Interruption,A,Shift 2,BREADBLAST07,13
146065,0125093001001,0125093001001,BAKING,BAKING,Air Pocket Defect,2023-03-19 03:26:44.000,2023-03-19 03:41:10.000,Production Interruption,A,Shift 2,BREADBLAST05,15
146081,0125121001001,0125121001001,BAKING,BAKING,Oven Ventilation Check,2023-03-19 10:31:50.000,2023-03-19 10:35:18.000,Production Interruption,A,Shift 2,BREADBLAST06,4
146080,0125121001001,0125121001001,BAKING,BAKING,Oven Ventilation Check,2023-03-19 10:09:57.000,2023-03-19 10:31:46.000,Production Interruption,A,Shift 2,BREADBLAST06,22
152029,0125350001001,0125350001001,BAKING,BAKING,Oven Ventilation Check,2023-04-23 05:51:56.000,2023-04-23 06:03:40.000,Production Interruption,D,Shift 2,BREADBLAST06,12
152042,0125350001001,0125350001001,BAKING,BAKING,Oven Ventilation Check,2023-04-23 08:16:08.000,2023-04-23 08:21:41.000,Production Interruption,D,Shift 2,BREADBLAST06,5
152079,0125350001001,0125350001001,BAKING,BAKING,Air Pocket Defect,2023-04-23 12:28:31.000,2023-04-23 12:45:56.000,Production Interruption,C,Shift 1,BREADBLAST06,17
152103,0125350001001,0125350001001,BAKING,BAKING,Air Pocket Defect,2023-04-23 16:51:15.000,2023-04-23 16:54:04.000,Production Interruption,C,Shift 1,BREADBLAST06,3
152109,0125350001001,0125350001001,BAKING,BAKING,Air Pocket Defect,2023-04-23 17:43:28.000,2023-04-23 18:27:20.000,Production Interruption,C,Shift 1,BREADBLAST06,44
142546,0124497001001,0124497001001,BAKING,BAKING,Production Planning,2023-02-23 01:00:00.000,2023-02-23 13:00:00.000,On Hold,A,Shift 2,BREADBLAST05,720
142558,0124582001001,0124582001001,BAKING,BAKING,Air Pocket Defect,2023-02-23 05:38:23.000,2023-02-23 06:01:58.000,Production Interruption,A,Shift 2,BREADBLAST06,23
142567,0124720001001,0124720001001,BAKING,BAKING,Air Pocket Defect,2023-02-23 06:58:41.000,2023-02-23 07:00:56.000,Production Interruption,A,Shift 2,BREADBLAST04,2
142575,0124631001001,0124631001001,BAKING,BAKING,Air Pocket Defect,2023-02-23 01:00:00.000,2023-02-23 01:20:00.000,Production Interruption,A,Shift 2,BREADBLAST07,20
