ID,OR,SR,OR-Description,SR-Description,Product,WorkCenter,Facility,StorageLocation,Quantity,quantityUnitOfMeasure,Lot,PostingDate,Crew,Shift
462359,0124721001001,0124721001001,BAKING,BAKING,PITXMPL440G43,BREADBLAST04,HYD,STG04,498,g,HYDM3240210,24-02-2023 07:31:02,C,Shift 1
462371,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,631,g,HYDQ3240205,24-02-2023 09:57:06,C,Shift 1
462401,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,524,g,HYDQ3240211,24-02-2023 14:43:44,C,Shift 1
474882,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,673,g,HYDQ3300401,30-04-2023 03:07:00,A,Shift 2
474883,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,330,g,HYDQ3300402,30-04-2023 03:07:30,A,Shift 2
474884,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,336,g,HYDQ3300403,30-04-2023 03:07:46,A,Shift 2
474885,0125790001001,0125790001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,680,g,HYDL3300404,30-04-2023 03:30:08,A,Shift 2
474886,0125790001001,0125790001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,420,g,HYDL3300405,30-04-2023 03:30:48,A,Shift 2
474887,0125790001001,0125790001001_001,BAKING,BAKING,PITXMPL360G35,BREADBLAST06,HYD,STG06,430,g,HYDL3300406,30-04-2023 03:31:06,A,Shift 2
474888,0125790001001,0125790001001_001,BAKING,BAKING,PITXMPL360G35,BREADBLAST06,HYD,STG06,420,g,HYDL3300407,30-04-2023 03:31:25,A,Shift 2
474911,0125790001001,0125790001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,673,g,HYDL3300409,30-04-2023 07:51:55,B,Shift 1
474912,0125790001001,0125790001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,678,g,HYDL3300410,30-04-2023 07:52:36,B,Shift 1
474913,0125790001001,0125790001001_001,BAKING,BAKING,PITXMPL360G35,BREADBLAST06,HYD,STG06,424,g,HYDL3300411,30-04-2023 07:53:02,B,Shift 1
474914,0125790001001,0125790001001_001,BAKING,BAKING,PITXMPL360G35,BREADBLAST06,HYD,STG06,418,g,HYDL3300412,30-04-2023 07:53:27,B,Shift 1
474965,0125668001001,0125668001001,BAKING,BAKING,PITXMPL540G46,BREADBLAST07,HYD,STG07,578,g,HYDQ3300409,30-04-2023 13:14:58,B,Shift 1
474966,0125668001001,0125668001001,BAKING,BAKING,PITXMPL540G46,BREADBLAST07,HYD,STG07,575,g,HYDQ3300410,30-04-2023 13:15:48,B,Shift 1
474967,0125668001001,0125668001001_001,BAKING,BAKING,PITXMPL420G46,BREADBLAST07,HYD,STG07,450,g,HYDQ3300411,30-04-2023 13:16:30,B,Shift 1
474917,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,701,g,HYDQ3300405,30-04-2023 08:30:19,B,Shift 1
474968,0125668001001,0125668001001_001,BAKING,BAKING,PITXMPL420G46,BREADBLAST07,HYD,STG07,454,g,HYDQ3300412,30-04-2023 13:16:54,B,Shift 1
474979,0125720001001,0125720001001,BAKING,BAKING,PITXMPL600G46,BREADBLAST05,HYD,STG05,667,g,HYDK3300416,30-04-2023 14:56:12,B,Shift 1
474980,0125720001001,0125720001001,BAKING,BAKING,PITXMPL600G46,BREADBLAST05,HYD,STG05,684,g,HYDK3300417,30-04-2023 14:56:21,B,Shift 1
474981,0125720001001,0125720001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST05,HYD,STG05,420,g,HYDK3300418,30-04-2023 14:56:41,B,Shift 1
474982,0125720001001,0125720001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST05,HYD,STG05,429,g,HYDK3300419,30-04-2023 14:56:47,B,Shift 1
474918,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,705,g,HYDQ3300406,30-04-2023 08:30:41,B,Shift 1
474919,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,327,g,HYDQ3300407,30-04-2023 08:31:07,B,Shift 1
474920,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,334,g,HYDQ3300408,30-04-2023 08:31:27,B,Shift 1
474922,0125745001001,0125745001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST05,HYD,STG05,267,g,HYDK3300408,30-04-2023 08:33:25,B,Shift 1
474923,0125745001001,0125745001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST05,HYD,STG05,281,g,HYDK3300409,30-04-2023 08:33:31,B,Shift 1
474924,0125745001001,0125745001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST05,HYD,STG05,190,g,HYDK3300410,30-04-2023 08:34:35,B,Shift 1
474925,0125745001001,0125745001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST05,HYD,STG05,210,g,HYDK3300411,30-04-2023 08:34:40,B,Shift 1
474973,0125623001001,0125623001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3300405,30-04-2023 14:05:38,B,Shift 1
474974,0125623001001,0125623001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3300406,30-04-2023 14:05:45,B,Shift 1
475036,0125623001001,0125623001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,952,g,HYDM3300409,30-04-2023 22:28:35,A,Shift 2
475037,0125623001001,0125623001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,943,g,HYDM3300410,30-04-2023 22:28:47,A,Shift 2
474946,0125623001001,0125623001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3300403,30-04-2023 11:02:39,B,Shift 1
474947,0125623001001,0125623001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3300404,30-04-2023 11:02:46,B,Shift 1
474956,0125745001001,0125745001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST05,HYD,STG05,523,g,HYDK3300412,30-04-2023 12:24:08,B,Shift 1
474957,0125745001001,0125745001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST05,HYD,STG05,488,g,HYDK3300413,30-04-2023 12:24:16,B,Shift 1
474958,0125745001001,0125745001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST05,HYD,STG05,385,g,HYDK3300414,30-04-2023 12:24:36,B,Shift 1
474959,0125745001001,0125745001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST05,HYD,STG05,381,g,HYDK3300415,30-04-2023 12:24:43,B,Shift 1
487432,0126665001001,0126665001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,965,g,HYDM3230610,23-06-2023 19:48:27,A,Shift 2
487433,0126665001001,0126665001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,970,g,HYDM3230611,23-06-2023 19:48:56,A,Shift 2
487403,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,610,g,HYDL3230608,23-06-2023 16:27:27,B,Shift 1
487404,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,612,g,HYDL3230609,23-06-2023 16:27:38,B,Shift 1
487450,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,617,g,HYDL3230612,23-06-2023 22:39:06,A,Shift 2
487451,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,617,g,HYDL3230613,23-06-2023 22:39:27,A,Shift 2
487439,0126666001001,0126666001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,737,g,HYDK3230617,23-06-2023 20:49:39,A,Shift 2
487440,0126666001001,0126666001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,742,g,HYDK3230618,23-06-2023 20:50:10,A,Shift 2
487441,0126666001001,0126666001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,269,g,HYDK3230619,23-06-2023 20:51:06,A,Shift 2
487442,0126666001001,0126666001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,269,g,HYDK3230620,23-06-2023 20:51:15,A,Shift 2
487443,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,646,g,HYDL3230610,23-06-2023 20:51:40,A,Shift 2
487444,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,637,g,HYDL3230611,23-06-2023 20:52:54,A,Shift 2
487491,0126666001001,0126666001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,757,g,HYDK3240604,24-06-2023 03:54:14,A,Shift 2
487492,0126666001001,0126666001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,771,g,HYDK3240605,24-06-2023 03:54:26,A,Shift 2
487493,0126666001001,0126666001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,275,g,HYDK3240606,24-06-2023 03:54:57,A,Shift 2
487494,0126666001001,0126666001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,279,g,HYDK3240607,24-06-2023 03:55:12,A,Shift 2
487463,0126666001001,0126666001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,760,g,HYDK3240600,24-06-2023 00:31:40,A,Shift 2
487464,0126666001001,0126666001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,763,g,HYDK3240601,24-06-2023 00:31:55,A,Shift 2
487465,0126666001001,0126666001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,276,g,HYDK3240602,24-06-2023 00:32:28,A,Shift 2
487466,0126666001001,0126666001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,277,g,HYDK3240603,24-06-2023 00:32:41,A,Shift 2
487472,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,601,g,HYDL3240600,24-06-2023 01:41:23,A,Shift 2
487473,0126805001001,0126805001001,BAKING,BAKING,LOAXMPL600G22,BREADBLAST06,HYD,STG06,602,g,HYDL3240601,24-06-2023 01:42:09,A,Shift 2
487475,0126665001001,0126665001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,928,g,HYDM3240600,24-06-2023 02:17:22,A,Shift 2
487476,0126665001001,0126665001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,909,g,HYDM3240601,24-06-2023 02:17:36,A,Shift 2
475305,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,950,g,HYDL3020503,02-05-2023 06:46:45,C,Shift 1
475306,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,941,g,HYDL3020504,02-05-2023 06:46:53,C,Shift 1
475324,0125669001001,0125669001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,333,g,HYDQ3020507,02-05-2023 08:23:15,C,Shift 1
475339,0125785001001,0125785001001,BAKING,BAKING,PITXMPL640G46,BREADBLAST05,HYD,STG05,685,g,HYDK3020509,02-05-2023 10:16:11,C,Shift 1
475340,0125785001001,0125785001001,BAKING,BAKING,PITXMPL640G46,BREADBLAST05,HYD,STG05,684,g,HYDK3020510,02-05-2023 10:16:34,C,Shift 1
475341,0125785001001,0125785001001_001,BAKING,BAKING,PITXMPL320G46,BREADBLAST05,HYD,STG05,347,g,HYDK3020511,02-05-2023 10:16:50,C,Shift 1
475342,0125785001001,0125785001001_001,BAKING,BAKING,PITXMPL320G46,BREADBLAST05,HYD,STG05,350,g,HYDK3020512,02-05-2023 10:17:04,C,Shift 1
475423,0125543001001,0125543001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,920,g,HYDM3020509,02-05-2023 18:51:21,D,Shift 2
475424,0125543001001,0125543001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,920,g,HYDM3020510,02-05-2023 18:51:29,D,Shift 2
475321,0125669001001,0125669001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,706,g,HYDQ3020504,02-05-2023 08:22:26,C,Shift 1
475438,0125788001001,0125788001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,775,g,HYDL3020513,02-05-2023 21:16:04,D,Shift 2
475439,0125788001001,0125788001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,775,g,HYDL3020514,02-05-2023 21:16:35,D,Shift 2
475440,0125785001001,0125785001001,BAKING,BAKING,PITXMPL640G46,BREADBLAST05,HYD,STG05,742,g,HYDK3020521,02-05-2023 21:40:17,D,Shift 2
475441,0125785001001,0125785001001,BAKING,BAKING,PITXMPL640G46,BREADBLAST05,HYD,STG05,738,g,HYDK3020522,02-05-2023 21:41:04,D,Shift 2
475442,0125785001001,0125785001001_001,BAKING,BAKING,PITXMPL320G46,BREADBLAST05,HYD,STG05,376,g,HYDK3020523,02-05-2023 21:41:31,D,Shift 2
475322,0125669001001,0125669001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,700,g,HYDQ3020505,02-05-2023 08:22:40,C,Shift 1
475332,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,925,g,HYDL3020506,02-05-2023 09:15:59,C,Shift 1
475390,0125785001001,0125785001001,BAKING,BAKING,PITXMPL640G46,BREADBLAST05,HYD,STG05,684,g,HYDK3020517,02-05-2023 16:04:47,C,Shift 1
475391,0125785001001,0125785001001,BAKING,BAKING,PITXMPL640G46,BREADBLAST05,HYD,STG05,695,g,HYDK3020518,02-05-2023 16:04:59,C,Shift 1
475392,0125785001001,0125785001001_001,BAKING,BAKING,PITXMPL320G46,BREADBLAST05,HYD,STG05,355,g,HYDK3020519,02-05-2023 16:05:15,C,Shift 1
475393,0125785001001,0125785001001_001,BAKING,BAKING,PITXMPL320G46,BREADBLAST05,HYD,STG05,365,g,HYDK3020520,02-05-2023 16:05:26,C,Shift 1
475323,0125669001001,0125669001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,338,g,HYDQ3020506,02-05-2023 08:23:00,C,Shift 1
475343,0125669001001,0125669001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,689,g,HYDQ3020508,02-05-2023 10:46:58,C,Shift 1
475344,0125669001001,0125669001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,683,g,HYDQ3020509,02-05-2023 10:47:32,C,Shift 1
475345,0125669001001,0125669001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,316,g,HYDQ3020510,02-05-2023 10:48:09,C,Shift 1
475346,0125669001001,0125669001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,324,g,HYDQ3020511,02-05-2023 10:48:23,C,Shift 1
475360,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,960,g,HYDL3020507,02-05-2023 12:30:59,C,Shift 1
475361,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,960,g,HYDL3020508,02-05-2023 12:31:13,C,Shift 1
475369,0125543001001,0125543001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,940,g,HYDM3020507,02-05-2023 13:34:23,C,Shift 1
475385,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,925,g,HYDL3020509,02-05-2023 15:30:00,C,Shift 1
475386,0125787001001,0125787001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,920,g,HYDL3020510,02-05-2023 15:30:13,C,Shift 1
475397,0125669001001,0125669001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,723,g,HYDQ3020512,02-05-2023 16:25:08,C,Shift 1
462425,0124703001001,0124703001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,627,g,HYDQ3240212,24-02-2023 19:53:05,D,Shift 2
462426,0124703001001,0124703001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,632,g,HYDQ3240213,24-02-2023 19:53:16,D,Shift 2
462427,0124703001001,0124703001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,531,g,HYDQ3240214,24-02-2023 19:53:48,D,Shift 2
462428,0124703001001,0124703001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,533,g,HYDQ3240215,24-02-2023 19:53:59,D,Shift 2
462431,0124721001001,0124721001001,BAKING,BAKING,PITXMPL440G43,BREADBLAST04,HYD,STG04,481,g,HYDM3240217,24-02-2023 20:17:57,D,Shift 2
462433,0124721001001,0124721001001,BAKING,BAKING,PITXMPL440G43,BREADBLAST04,HYD,STG04,479,g,HYDM3240218,24-02-2023 20:18:33,D,Shift 2
462434,0124721001001,0124721001001,BAKING,BAKING,PITXMPL440G43,BREADBLAST04,HYD,STG04,475,g,HYDM3240219,24-02-2023 20:18:44,D,Shift 2
462435,0124721001001,0124721001001,BAKING,BAKING,PITXMPL440G43,BREADBLAST04,HYD,STG04,477,g,HYDM3240220,24-02-2023 20:18:53,D,Shift 2
462502,0124773001001,0124773001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,960,g,HYDM3250204,25-02-2023 08:55:22,C,Shift 1
462503,0124773001001,0124773001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,960,g,HYDM3250205,25-02-2023 08:55:34,C,Shift 1
462457,0124773001001,0124773001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,1072,g,HYDM3250200,25-02-2023 01:53:18,D,Shift 2
462458,0124773001001,0124773001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,1068,g,HYDM3250201,25-02-2023 01:53:47,D,Shift 2
462466,0124773001001,0124773001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,760,g,HYDM3250202,25-02-2023 04:08:39,D,Shift 2
462467,0124773001001,0124773001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,763,g,HYDM3250203,25-02-2023 04:08:49,D,Shift 2
462474,0124703001001,0124703001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,509,g,HYDQ3250200,25-02-2023 04:59:59,D,Shift 2
462280,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,800,g,HYDL3230213,23-02-2023 19:51:55,A,Shift 2
462251,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,760,g,HYDL3230211,23-02-2023 15:54:40,B,Shift 1
462252,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,783,g,HYDL3230212,23-02-2023 15:54:46,B,Shift 1
462256,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,537,g,HYDQ3230213,23-02-2023 16:41:45,B,Shift 1
462281,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,810,g,HYDL3230214,23-02-2023 19:52:17,A,Shift 2
462305,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,790,g,HYDL3230215,23-02-2023 22:52:25,A,Shift 2
462306,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,790,g,HYDL3230216,23-02-2023 22:52:45,A,Shift 2
462257,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,527,g,HYDQ3230214,23-02-2023 16:42:27,B,Shift 1
462258,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,449,g,HYDQ3230215,23-02-2023 16:42:51,B,Shift 1
462259,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,460,g,HYDQ3230216,23-02-2023 16:43:08,B,Shift 1
462333,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,623,g,HYDQ3240200,24-02-2023 03:46:25,D,Shift 2
462334,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,615,g,HYDQ3240201,24-02-2023 03:46:43,D,Shift 2
462336,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,520,g,HYDQ3240202,24-02-2023 03:57:15,D,Shift 2
462337,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,533,g,HYDQ3240203,24-02-2023 03:57:27,D,Shift 2
462321,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,777,g,HYDL3240200,24-02-2023 01:59:10,D,Shift 2
462322,0124710001001,0124710001001,BAKING,BAKING,LOAXMPL760G22,BREADBLAST06,HYD,STG06,784,g,HYDL3240201,24-02-2023 01:59:25,D,Shift 2
462287,0124668001001,0124668001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,957,g,HYDM3230210,23-02-2023 20:41:53,A,Shift 2
462288,0124668001001,0124668001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,953,g,HYDM3230211,23-02-2023 20:42:10,A,Shift 2
462298,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,634,g,HYDQ3230217,23-02-2023 22:26:15,A,Shift 2
462299,0124670001001,0124670001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST07,HYD,STG07,616,g,HYDQ3230218,23-02-2023 22:26:34,A,Shift 2
462300,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,531,g,HYDQ3230219,23-02-2023 22:26:54,A,Shift 2
462301,0124670001001,0124670001001_001,BAKING,BAKING,BAGGBTR440G75,BREADBLAST07,HYD,STG07,537,g,HYDQ3230220,23-02-2023 22:27:04,A,Shift 2
465639,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1050,g,HYDK3140300,14-03-2023 01:41:45,A,Shift 2
465640,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1050,g,HYDK3140301,14-03-2023 01:41:59,A,Shift 2
465687,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1059,g,HYDK3140306,14-03-2023 15:04:14,B,Shift 1
465688,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1099,g,HYDK3140307,14-03-2023 15:04:23,B,Shift 1
465656,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1020,g,HYDK3140302,14-03-2023 04:58:15,A,Shift 2
465657,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1020,g,HYDK3140303,14-03-2023 04:58:30,A,Shift 2
465666,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1049,g,HYDK3140304,14-03-2023 08:33:56,B,Shift 1
465667,0124999001001,0124999001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1041,g,HYDK3140305,14-03-2023 08:34:10,B,Shift 1
465703,0125000001001,0125000001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,634,g,HYDK3140309,14-03-2023 17:36:17,B,Shift 1
465704,0125000001001,0125000001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,260,g,HYDK3140310,14-03-2023 17:36:41,B,Shift 1
465705,0125000001001,0125000001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,427,g,HYDK3140311,14-03-2023 17:36:46,B,Shift 1
465732,0125000001001,0125000001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,619,g,HYDK3140312,14-03-2023 22:00:53,A,Shift 2
465734,0125000001001,0125000001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,616,g,HYDK3140313,14-03-2023 22:01:48,A,Shift 2
465735,0125000001001,0125000001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,406,g,HYDK3140314,14-03-2023 22:02:20,A,Shift 2
465736,0125000001001,0125000001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,412,g,HYDK3140315,14-03-2023 22:02:35,A,Shift 2
486421,0126669001001,0126669001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST06,HYD,STG06,665,g,HYDL3180623,18-06-2023 17:04:52,C,Shift 1
486441,0126546001001,0126546001001_001,BAKING,BAKING,PITXMPL280G46,BREADBLAST07,HYD,STG07,368,g,HYDQ3180615,18-06-2023 19:01:53,D,Shift 2
486443,0126541001001,0126541001001_001,BAKING,BAKING,PITXMPL420G43,BREADBLAST05,HYD,STG05,593,g,HYDK3180621,18-06-2023 19:39:20,D,Shift 2
486444,0126541001001,0126541001001_001,BAKING,BAKING,PITXMPL420G43,BREADBLAST05,HYD,STG05,593,g,HYDK3180622,18-06-2023 19:39:29,D,Shift 2
486447,0126541001001,0126541001001,BAKING,BAKING,PITXMPL540G43,BREADBLAST05,HYD,STG05,593,g,HYDK3180623,18-06-2023 19:41:20,D,Shift 2
486448,0126541001001,0126541001001,BAKING,BAKING,PITXMPL540G43,BREADBLAST05,HYD,STG05,593,g,HYDK3180624,18-06-2023 19:41:28,D,Shift 2
486438,0126546001001,0126546001001,BAKING,BAKING,PITXMPL680G46,BREADBLAST07,HYD,STG07,727,g,HYDQ3180612,18-06-2023 19:01:27,D,Shift 2
486439,0126546001001,0126546001001,BAKING,BAKING,PITXMPL680G46,BREADBLAST07,HYD,STG07,713,g,HYDQ3180613,18-06-2023 19:01:33,D,Shift 2
486440,0126546001001,0126546001001_001,BAKING,BAKING,PITXMPL280G46,BREADBLAST07,HYD,STG07,317,g,HYDQ3180614,18-06-2023 19:01:46,D,Shift 2
486455,0126400001001,0126400001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,982,g,HYDM3180611,18-06-2023 20:25:41,D,Shift 2
486456,0126400001001,0126400001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,970,g,HYDM3180612,18-06-2023 20:26:02,D,Shift 2
486459,0126669001001,0126669001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST06,HYD,STG06,711,g,HYDL3180627,18-06-2023 20:55:40,D,Shift 2
486460,0126669001001,0126669001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST06,HYD,STG06,705,g,HYDL3180628,18-06-2023 20:55:48,D,Shift 2
