PrimaryKey,id,status,quantity,quantityUnitOfMeasure
HYDL3220208,HYDL3220208,Approved,1046,g
HYDL3220209,HYDL3220209,Approved,993,g
HYDM3220206,HYDM3220206,Approved,1040,g
HYDM3220207,HYDM3220207,Approved,1070,g
HYDL3220205,HYDL3220205,Approved,1021,g
HYDM3220204,HYDM3220204,Approved,910,g
HYDQ3220206,HYDQ3220206,Approved,496,g
HYDL3220206,HYDL3220206,Approved,927,g
HYDL3220207,HYDL3220207,Approved,943,g
HYDK3110312,HYDK3110312,Approved,603,g
HYDK3110304,HYDK3110304,Approved,679,g
HYDK3110305,HYDK3110305,Approved,690,g
HYDK3110320,HYDK3110320,Approved,602,g
HYDK3110321,HYDK3110321,Approved,600,g
HYDK3110306,HYDK3110306,Approved,500,g
HYDK3110307,HYDK3110307,Approved,500,g
HYDK3110322,HYDK3110322,Approved,437,g
HYDK3110323,HYDK3110323,Approved,442,g
HYDK3120300,HYDK3120300,Approved,683,g
HYDK3120301,HYDK3120301,Approved,677,g
HYDK3120302,HYDK3120302,Approved,366,g
HYDK3120303,HYDK3120303,Approved,418,g
HYDK3120316,HYDK3120316,Approved,655,g
HYDK3120317,HYDK3120317,Approved,650,g
HYDK3110316,HYDK3110316,Approved,612,g
HYDK3110317,HYDK3110317,Approved,598,g
HYDK3110308,HYDK3110308,Approved,608,g
HYDK3110309,HYDK3110309,Approved,613,g
HYDK3110310,HYDK3110310,Approved,444,g
HYDK3110311,HYDK3110311,Approved,461,g
HYDQ3050417,HYDQ3050417,Approved,131,g
HYDK3060407,HYDK3060407,Approved,500,g
HYDM3060402,HYDM3060402,Approved,1000,g
HYDM3060403,HYDM3060403,Approved,1005,g
HYDK3060409,HYDK3060409,Approved,561,g
HYDK3060410,HYDK3060410,Approved,563,g
HYDK3060411,HYDK3060411,Approved,484,g
HYDK3060412,HYDK3060412,Approved,478,g
HYDM3060406,HYDM3060406,Approved,985,g
HYDM3060407,HYDM3060407,Approved,985,g
HYDQ3060413,HYDQ3060413,Approved,631,g
HYDM3060408,HYDM3060408,Approved,880,g
HYDM3060409,HYDM3060409,Approved,900,g
HYDQ3060404,HYDQ3060404,Approved,502,g
HYDM3060404,HYDM3060404,Approved,990,g
HYDM3060405,HYDM3060405,Approved,990,g
HYDQ3060405,HYDQ3060405,Approved,508,g
HYDQ3060409,HYDQ3060409,Approved,487,g
HYDQ3060410,HYDQ3060410,Approved,494,g
HYDQ3060411,HYDQ3060411,Approved,303,g
HYDQ3060412,HYDQ3060412,Approved,319,g
HYDQ3060406,HYDQ3060406,Approved,156,g
HYDQ3060407,HYDQ3060407,Approved,181,g
HYDK3010400,HYDK3010400,Approved,1339,g
HYDK3010401,HYDK3010401,Approved,1339,g
HYDQ3010400,HYDQ3010400,Approved,693,g
HYDQ3010401,HYDQ3010401,Approved,677,g
HYDQ3010402,HYDQ3010402,Approved,363,g
HYDQ3010403,HYDQ3010403,Approved,361,g
HYDK3010402,HYDK3010402,Approved,414,g
HYDK3010403,HYDK3010403,Approved,425,g
HYDK3010404,HYDK3010404,Approved,339,g
HYDK3010405,HYDK3010405,Approved,333,g
HYDK3010406,HYDK3010406,Approved,490,g
HYDK3010407,HYDK3010407,Approved,503,g
HYDM3010402,HYDM3010402,Approved,935,g
HYDM3010403,HYDM3010403,Approved,935,g
HYDK3010408,HYDK3010408,Approved,419,g
HYDK3010409,HYDK3010409,Approved,425,g
HYDK3010414,HYDK3010414,Approved,533,g
HYDQ3010404,HYDQ3010404,Approved,663,g
HYDQ3010405,HYDQ3010405,Approved,668,g
HYDQ3010406,HYDQ3010406,Approved,346,g
HYDQ3010407,HYDQ3010407,Approved,351,g
HYDK3010410,HYDK3010410,Approved,545,g
HYDK3010411,HYDK3010411,Approved,556,g
HYDK3010412,HYDK3010412,Approved,473,g
HYDK3010413,HYDK3010413,Approved,465,g
HYDQ3010408,HYDQ3010408,Approved,661,g
HYDQ3010409,HYDQ3010409,Approved,660,g
HYDQ3030300,HYDQ3030300,Approved,645,g
HYDQ3030301,HYDQ3030301,Approved,500,g
HYDQ3030302,HYDQ3030302,Approved,645,g
HYDQ3030303,HYDQ3030303,Approved,500,g
HYDQ3030304,HYDQ3030304,Approved,735,g
HYDQ3030305,HYDQ3030305,Approved,255,g
HYDQ3030306,HYDQ3030306,Approved,735,g
HYDQ3030307,HYDQ3030307,Approved,255,g
HYDQ3030308,HYDQ3030308,Approved,744,g
HYDQ3030309,HYDQ3030309,Approved,737,g
HYDK3030305,HYDK3030305,Approved,1468,g
HYDQ3030310,HYDQ3030310,Approved,212,g
HYDQ3030312,HYDQ3030312,Approved,765,g
HYDQ3030313,HYDQ3030313,Approved,753,g
HYDQ3030314,HYDQ3030314,Approved,269,g
HYDQ3030315,HYDQ3030315,Approved,274,g
HYDQ3030311,HYDQ3030311,Approved,218,g
HYDK3030304,HYDK3030304,Approved,1490,g
HYDK3030308,HYDK3030308,Approved,1362,g
HYDK3030306,HYDK3030306,Approved,1373,g
HYDK3030307,HYDK3030307,Approved,1344,g
HYDQ3040300,HYDQ3040300,Approved,1025,g
HYDQ3040301,HYDQ3040301,Approved,1023,g
HYDM3040408,HYDM3040408,Approved,500,g
HYDM3040406,HYDM3040406,Approved,530,g
HYDM3040407,HYDM3040407,Approved,536,g
HYDQ3040411,HYDQ3040411,Approved,350,g
HYDK3040409,HYDK3040409,Approved,658,g
HYDQ3040408,HYDQ3040408,Approved,701,g
HYDQ3040409,HYDQ3040409,Approved,700,g
HYDQ3040410,HYDQ3040410,Approved,348,g
HYDK3040410,HYDK3040410,Approved,342,g
HYDK3040411,HYDK3040411,Approved,343,g
HYDK3040416,HYDK3040416,Approved,667,g
HYDK3040417,HYDK3040417,Approved,665,g
HYDK3040418,HYDK3040418,Approved,346,g
HYDK3040419,HYDK3040419,Approved,346,g
HYDK3040412,HYDK3040412,Approved,661,g
HYDM3040409,HYDM3040409,Approved,500,g
HYDQ3040412,HYDQ3040412,Approved,601,g
HYDQ3040413,HYDQ3040413,Approved,600,g
HYDQ3040414,HYDQ3040414,Approved,303,g
HYDQ3040415,HYDQ3040415,Approved,304,g
HYDK3060528,HYDK3060528,Approved,644,g
HYDK3060529,HYDK3060529,Approved,434,g
HYDK3060530,HYDK3060530,Approved,436,g
HYDQ3070504,HYDQ3070504,Approved,680,g
HYDK3070508,HYDK3070508,Approved,702,g
HYDK3070509,HYDK3070509,Approved,705,g
HYDQ3070505,HYDQ3070505,Approved,678,g
HYDK3070510,HYDK3070510,Approved,340,g
HYDK3070511,HYDK3070511,Approved,337,g
HYDQ3070506,HYDQ3070506,Approved,349,g
HYDQ3070507,HYDQ3070507,Approved,355,g
HYDK3300310,HYDK3300310,Approved,1350,g
HYDQ3300308,HYDQ3300308,Approved,499,g
HYDQ3300309,HYDQ3300309,Approved,503,g
HYDQ3300310,HYDQ3300310,Approved,507,g
HYDQ3300311,HYDQ3300311,Approved,501,g
HYDK3310301,HYDK3310301,Approved,1315,g
HYDQ3310300,HYDQ3310300,Approved,507,g
HYDQ3310301,HYDQ3310301,Approved,500,g
HYDQ3310303,HYDQ3310303,Approved,505,g
HYDK3310302,HYDK3310302,Approved,1396,g
HYDK3310303,HYDK3310303,Approved,1131,g
HYDM3310300,HYDM3310300,Approved,580,g
HYDM3310301,HYDM3310301,Approved,590,g
HYDQ3310304,HYDQ3310304,Approved,500,g
HYDQ3310305,HYDQ3310305,Approved,504,g
HYDQ3310309,HYDQ3310309,Approved,501,g
HYDQ3310310,HYDQ3310310,Approved,507,g
HYDQ3310311,HYDQ3310311,Approved,501,g
HYDQ3310306,HYDQ3310306,Approved,511,g
HYDQ3310307,HYDQ3310307,Approved,501,g
HYDM3310303,HYDM3310303,Approved,1027,g
HYDM3310304,HYDM3310304,Approved,1030,g
HYDM3310305,HYDM3310305,Approved,450,g
HYDM3310306,HYDM3310306,Approved,450,g
HYDM3310307,HYDM3310307,Approved,870,g
HYDM3310308,HYDM3310308,Approved,870,g
HYDM3310309,HYDM3310309,Approved,870,g
HYDK3040413,HYDK3040413,Approved,661,g
HYDK3040414,HYDK3040414,Approved,344,g
HYDK3040415,HYDK3040415,Approved,344,g
HYDQ3040416,HYDQ3040416,Approved,631,g
HYDQ3040417,HYDQ3040417,Approved,643,g
HYDQ3040418,HYDQ3040418,Approved,326,g
HYDQ3040419,HYDQ3040419,Approved,336,g
HYDM3040411,HYDM3040411,Approved,1035,g
HYDM3040412,HYDM3040412,Approved,1065,g
HYDK3040420,HYDK3040420,Approved,659,g
HYDK3040421,HYDK3040421,Approved,658,g
HYDK3040424,HYDK3040424,Approved,670,g
HYDK3040425,HYDK3040425,Approved,670,g
HYDK3040426,HYDK3040426,Approved,345,g
HYDM3050400,HYDM3050400,Approved,1040,g
HYDM3050401,HYDM3050401,Approved,1035,g
HYDK3040422,HYDK3040422,Approved,341,g
HYDK3040423,HYDK3040423,Approved,341,g
HYDQ3040420,HYDQ3040420,Approved,634,g
HYDQ3040421,HYDQ3040421,Approved,620,g
HYDQ3040422,HYDQ3040422,Approved,420,g
HYDQ3040423,HYDQ3040423,Approved,420,g
HYDK3040427,HYDK3040427,Approved,345,g
HYDM3050402,HYDM3050402,Approved,1005,g
HYDM3050403,HYDM3050403,Approved,1025,g
HYDK3050400,HYDK3050400,Approved,723,g
HYDK3050401,HYDK3050401,Approved,723,g
HYDK3050402,HYDK3050402,Approved,380,g
HYDK3050403,HYDK3050403,Approved,380,g
HYDK3050405,HYDK3050405,Approved,512,g
HYDK3050406,HYDK3050406,Approved,441,g
HYDK3050407,HYDK3050407,Approved,436,g
HYDL3090506,HYDL3090506,Approved,860,g
HYDL3090507,HYDL3090507,Approved,850,g
HYDQ3100500,HYDQ3100500,Approved,678,g
HYDQ3100501,HYDQ3100501,Approved,784,g
HYDK3090520,HYDK3090520,Approved,710,g
HYDK3090521,HYDK3090521,Approved,701,g
HYDK3090522,HYDK3090522,Approved,305,g
HYDK3090523,HYDK3090523,Approved,304,g
HYDQ3100502,HYDQ3100502,Approved,424,g
HYDQ3100503,HYDQ3100503,Approved,490,g
HYDL3100500,HYDL3100500,Approved,790,g
HYDL3100501,HYDL3100501,Approved,810,g
HYDQ3100504,HYDQ3100504,Approved,652,g
HYDQ3100505,HYDQ3100505,Approved,643,g
HYDQ3100506,HYDQ3100506,Approved,405,g
HYDQ3100507,HYDQ3100507,Approved,400,g
HYDK3100500,HYDK3100500,Approved,774,g
HYDK3100501,HYDK3100501,Approved,772,g
HYDK3100502,HYDK3100502,Approved,325,g
HYDK3100503,HYDK3100503,Approved,336,g
HYDK3100505,HYDK3100505,Approved,741,g
HYDK3100506,HYDK3100506,Approved,318,g
HYDK3100507,HYDK3100507,Approved,321,g
HYDM3100500,HYDM3100500,Approved,927,g
HYDL3100504,HYDL3100504,Approved,840,g
HYDL3100505,HYDL3100505,Approved,840,g
HYDM3100504,HYDM3100504,Approved,200,g
HYDM3100505,HYDM3100505,Approved,215,g
HYDM3100501,HYDM3100501,Approved,931,g
HYDL3100502,HYDL3100502,Approved,830,g
HYDL3100503,HYDL3100503,Approved,840,g
HYDM3100502,HYDM3100502,Approved,983,g
HYDM3100503,HYDM3100503,Approved,975,g
HYDL3200613,HYDL3200613,Approved,469,g
HYDL3200614,HYDL3200614,Approved,468,g
HYDL3200615,HYDL3200615,Approved,463,g
HYDL3200616,HYDL3200616,Approved,472,g
HYDM3200606,HYDM3200606,Approved,980,g
HYDM3200607,HYDM3200607,Approved,980,g
HYDL3200617,HYDL3200617,Approved,459,g
HYDL3200618,HYDL3200618,Approved,459,g
HYDL3200619,HYDL3200619,Approved,454,g
HYDL3200620,HYDL3200620,Approved,459,g
HYDL3200621,HYDL3200621,Approved,462,g
HYDL3200622,HYDL3200622,Approved,462,g
HYDL3200623,HYDL3200623,Approved,456,g
HYDL3200624,HYDL3200624,Approved,460,g
HYDL3200625,HYDL3200625,Approved,466,g
HYDL3200626,HYDL3200626,Approved,464,g
HYDL3200627,HYDL3200627,Approved,466,g
HYDL3200628,HYDL3200628,Approved,474,g
HYDL3210600,HYDL3210600,Approved,464,g
HYDL3210601,HYDL3210601,Approved,465,g
HYDL3210602,HYDL3210602,Approved,454,g
HYDL3210603,HYDL3210603,Approved,460,g
HYDL3210604,HYDL3210604,Approved,455,g
HYDK3200610,HYDK3200610,Approved,1135,g
HYDK3200611,HYDK3200611,Approved,1139,g
HYDK3090502,HYDK3090502,Approved,318,g
HYDK3090503,HYDK3090503,Approved,321,g
HYDL3090501,HYDL3090501,Approved,730,g
HYDL3090502,HYDL3090502,Approved,730,g
HYDL3090503,HYDL3090503,Approved,735,g
HYDK3080520,HYDK3080520,Approved,741,g
HYDK3080521,HYDK3080521,Approved,745,g
HYDK3080522,HYDK3080522,Approved,319,g
HYDK3080523,HYDK3080523,Approved,325,g
HYDL3080500,HYDL3080500,Approved,700,g
HYDL3080501,HYDL3080501,Approved,700,g
HYDL3090500,HYDL3090500,Approved,740,g
HYDK3090506,HYDK3090506,Approved,338,g
HYDK3090507,HYDK3090507,Approved,336,g
HYDQ3090500,HYDQ3090500,Approved,1082,g
HYDQ3090501,HYDQ3090501,Approved,1090,g
HYDK3090504,HYDK3090504,Approved,787,g
HYDL3090504,HYDL3090504,Approved,774,g
HYDL3090505,HYDL3090505,Approved,778,g
HYDK3090505,HYDK3090505,Approved,769,g
HYDM3090504,HYDM3090504,Approved,885,g
HYDM3090505,HYDM3090505,Approved,891,g
HYDM3020407,HYDM3020407,Approved,600,g
HYDM3020408,HYDM3020408,Approved,610,g
HYDM3020409,HYDM3020409,Approved,375,g
HYDM3020410,HYDM3020410,Approved,380,g
HYDK3030407,HYDK3030407,Approved,349,g
HYDQ3030400,HYDQ3030400,Approved,651,g
HYDQ3030401,HYDQ3030401,Approved,649,g
HYDQ3030402,HYDQ3030402,Approved,402,g
HYDQ3030403,HYDQ3030403,Approved,395,g
HYDK3030400,HYDK3030400,Approved,667,g
HYDK3030401,HYDK3030401,Approved,666,g
HYDK3030402,HYDK3030402,Approved,353,g
HYDK3030403,HYDK3030403,Approved,347,g
HYDM3030400,HYDM3030400,Approved,600,g
HYDM3030401,HYDM3030401,Approved,600,g
HYDM3030402,HYDM3030402,Approved,375,g
HYDM3030403,HYDM3030403,Approved,375,g
HYDK3030404,HYDK3030404,Approved,670,g
HYDK3030405,HYDK3030405,Approved,672,g
HYDK3030406,HYDK3030406,Approved,354,g
HYDQ3030404,HYDQ3030404,Approved,634,g
HYDQ3030405,HYDQ3030405,Approved,627,g
HYDQ3030406,HYDQ3030406,Approved,393,g
HYDQ3030407,HYDQ3030407,Approved,390,g
HYDQ3030410,HYDQ3030410,Approved,610,g
HYDQ3030411,HYDQ3030411,Approved,438,g
HYDK3030416,HYDK3030416,Approved,664,g
HYDK3030417,HYDK3030417,Approved,668,g
HYDQ3240204,HYDQ3240204,Approved,630,g
HYDQ3240206,HYDQ3240206,Approved,530,g
HYDQ3240207,HYDQ3240207,Approved,534,g
HYDM3240200,HYDM3240200,Approved,947,g
HYDM3240211,HYDM3240211,Approved,485,g
HYDM3240212,HYDM3240212,Approved,485,g
HYDM3240201,HYDM3240201,Approved,951,g
HYDM3240202,HYDM3240202,Approved,296,g
HYDM3240203,HYDM3240203,Approved,296,g
HYDM3240204,HYDM3240204,Approved,297,g
HYDM3240205,HYDM3240205,Approved,289,g
HYDM3240213,HYDM3240213,Approved,494,g
HYDM3240214,HYDM3240214,Approved,496,g
HYDQ3240208,HYDQ3240208,Approved,632,g
HYDQ3240209,HYDQ3240209,Approved,626,g
HYDQ3240210,HYDQ3240210,Approved,531,g
HYDM3240215,HYDM3240215,Approved,946,g
HYDM3240216,HYDM3240216,Approved,947,g
HYDM3240207,HYDM3240207,Approved,501,g
HYDM3240208,HYDM3240208,Approved,501,g
HYDM3240209,HYDM3240209,Approved,500,g
HYDM3240210,HYDM3240210,Approved,498,g
HYDQ3240205,HYDQ3240205,Approved,631,g
HYDQ3240211,HYDQ3240211,Approved,524,g
HYDQ3300401,HYDQ3300401,Approved,673,g
HYDQ3300402,HYDQ3300402,Approved,330,g
HYDQ3300403,HYDQ3300403,Approved,336,g
HYDL3300404,HYDL3300404,Approved,680,g
HYDL3300405,HYDL3300405,Approved,420,g
HYDL3300406,HYDL3300406,Approved,430,g
HYDL3300407,HYDL3300407,Approved,420,g
HYDL3300409,HYDL3300409,Approved,673,g
HYDL3300410,HYDL3300410,Approved,678,g
HYDL3300411,HYDL3300411,Approved,424,g
HYDL3300412,HYDL3300412,Approved,418,g
HYDQ3300409,HYDQ3300409,Approved,578,g
HYDQ3300410,HYDQ3300410,Approved,575,g
HYDQ3300411,HYDQ3300411,Approved,450,g
HYDQ3300405,HYDQ3300405,Approved,701,g
HYDQ3300412,HYDQ3300412,Approved,454,g
HYDK3300416,HYDK3300416,Approved,667,g
HYDK3300417,HYDK3300417,Approved,684,g
HYDK3300418,HYDK3300418,Approved,420,g
HYDK3300419,HYDK3300419,Approved,429,g
HYDQ3300406,HYDQ3300406,Approved,705,g
HYDQ3300407,HYDQ3300407,Approved,327,g
HYDQ3300408,HYDQ3300408,Approved,334,g
HYDK3300408,HYDK3300408,Approved,267,g
HYDK3300409,HYDK3300409,Approved,281,g
HYDK3300410,HYDK3300410,Approved,190,g
HYDK3300411,HYDK3300411,Approved,210,g
HYDM3300405,HYDM3300405,Approved,980,g
HYDM3300406,HYDM3300406,Approved,980,g
HYDM3300409,HYDM3300409,Approved,952,g
HYDM3300410,HYDM3300410,Approved,943,g
HYDM3300403,HYDM3300403,Approved,980,g
HYDM3300404,HYDM3300404,Approved,980,g
HYDK3300412,HYDK3300412,Approved,523,g
HYDK3300413,HYDK3300413,Approved,488,g
HYDK3300414,HYDK3300414,Approved,385,g
HYDK3300415,HYDK3300415,Approved,381,g
HYDM3230610,HYDM3230610,Approved,965,g
HYDM3230611,HYDM3230611,Approved,970,g
HYDL3230608,HYDL3230608,Approved,610,g
HYDL3230609,HYDL3230609,Approved,612,g
HYDL3230612,HYDL3230612,Approved,617,g
HYDL3230613,HYDL3230613,Approved,617,g
HYDK3230617,HYDK3230617,Approved,737,g
HYDK3230618,HYDK3230618,Approved,742,g
HYDK3230619,HYDK3230619,Approved,269,g
HYDK3230620,HYDK3230620,Approved,269,g
HYDL3230610,HYDL3230610,Approved,646,g
HYDL3230611,HYDL3230611,Approved,637,g
HYDK3240604,HYDK3240604,Approved,757,g
HYDK3240605,HYDK3240605,Approved,771,g
HYDK3240606,HYDK3240606,Approved,275,g
HYDK3240607,HYDK3240607,Approved,279,g
HYDK3240600,HYDK3240600,Approved,760,g
HYDK3240601,HYDK3240601,Approved,763,g
HYDK3240602,HYDK3240602,Approved,276,g
HYDK3240603,HYDK3240603,Approved,277,g
HYDL3240600,HYDL3240600,Approved,601,g
HYDL3240601,HYDL3240601,Approved,602,g
HYDM3240600,HYDM3240600,Approved,928,g
HYDM3240601,HYDM3240601,Approved,909,g
HYDL3020503,HYDL3020503,Approved,950,g
HYDL3020504,HYDL3020504,Approved,941,g
HYDQ3020507,HYDQ3020507,Approved,333,g
HYDK3020509,HYDK3020509,Approved,685,g
HYDK3020510,HYDK3020510,Approved,684,g
HYDK3020511,HYDK3020511,Approved,347,g
HYDK3020512,HYDK3020512,Approved,350,g
HYDM3020509,HYDM3020509,Approved,920,g
HYDM3020510,HYDM3020510,Approved,920,g
HYDQ3020504,HYDQ3020504,Approved,706,g
HYDL3020513,HYDL3020513,Approved,775,g
HYDL3020514,HYDL3020514,Approved,775,g
HYDK3020521,HYDK3020521,Approved,742,g
HYDK3020522,HYDK3020522,Approved,738,g
HYDK3020523,HYDK3020523,Approved,376,g
HYDQ3020505,HYDQ3020505,Approved,700,g
HYDL3020506,HYDL3020506,Approved,925,g
HYDK3020517,HYDK3020517,Approved,684,g
HYDK3020518,HYDK3020518,Approved,695,g
HYDK3020519,HYDK3020519,Approved,355,g
HYDK3020520,HYDK3020520,Approved,365,g
HYDQ3020506,HYDQ3020506,Approved,338,g
HYDQ3020508,HYDQ3020508,Approved,689,g
HYDQ3020509,HYDQ3020509,Approved,683,g
HYDQ3020510,HYDQ3020510,Approved,316,g
HYDQ3020511,HYDQ3020511,Approved,324,g
HYDL3020507,HYDL3020507,Approved,960,g
HYDL3020508,HYDL3020508,Approved,960,g
HYDM3020507,HYDM3020507,Approved,940,g
HYDL3020509,HYDL3020509,Approved,925,g
HYDL3020510,HYDL3020510,Approved,920,g
HYDQ3020512,HYDQ3020512,Approved,723,g
HYDQ3240212,HYDQ3240212,Approved,627,g
HYDQ3240213,HYDQ3240213,Approved,632,g
HYDQ3240214,HYDQ3240214,Approved,531,g
HYDQ3240215,HYDQ3240215,Approved,533,g
HYDM3240217,HYDM3240217,Approved,481,g
HYDM3240218,HYDM3240218,Approved,479,g
HYDM3240219,HYDM3240219,Approved,475,g
HYDM3240220,HYDM3240220,Approved,477,g
HYDM3250204,HYDM3250204,Approved,960,g
HYDM3250205,HYDM3250205,Approved,960,g
HYDM3250200,HYDM3250200,Approved,1072,g
HYDM3250201,HYDM3250201,Approved,1068,g
HYDM3250202,HYDM3250202,Approved,760,g
HYDM3250203,HYDM3250203,Approved,763,g
HYDQ3250200,HYDQ3250200,Approved,509,g
HYDL3230213,HYDL3230213,Approved,800,g
HYDL3230211,HYDL3230211,Approved,760,g
HYDL3230212,HYDL3230212,Approved,783,g
HYDQ3230213,HYDQ3230213,Approved,537,g
HYDL3230214,HYDL3230214,Approved,810,g
HYDL3230215,HYDL3230215,Approved,790,g
HYDL3230216,HYDL3230216,Approved,790,g
HYDQ3230214,HYDQ3230214,Approved,527,g
HYDQ3230215,HYDQ3230215,Approved,449,g
HYDQ3230216,HYDQ3230216,Approved,460,g
HYDQ3240200,HYDQ3240200,Approved,623,g
HYDQ3240201,HYDQ3240201,Approved,615,g
HYDQ3240202,HYDQ3240202,Approved,520,g
HYDQ3240203,HYDQ3240203,Approved,533,g
HYDL3240200,HYDL3240200,Approved,777,g
HYDL3240201,HYDL3240201,Approved,784,g
HYDM3230210,HYDM3230210,Approved,957,g
HYDM3230211,HYDM3230211,Approved,953,g
HYDQ3230217,HYDQ3230217,Approved,634,g
HYDQ3230218,HYDQ3230218,Approved,616,g
HYDQ3230219,HYDQ3230219,Approved,531,g
HYDQ3230220,HYDQ3230220,Approved,537,g
HYDK3140300,HYDK3140300,Approved,1050,g
HYDK3140301,HYDK3140301,Approved,1050,g
HYDK3140306,HYDK3140306,Approved,1059,g
HYDK3140307,HYDK3140307,Approved,1099,g
HYDK3140302,HYDK3140302,Approved,1020,g
HYDK3140303,HYDK3140303,Approved,1020,g
HYDK3140304,HYDK3140304,Approved,1049,g
HYDK3140305,HYDK3140305,Approved,1041,g
HYDK3140309,HYDK3140309,Approved,634,g
HYDK3140310,HYDK3140310,Approved,260,g
HYDK3140311,HYDK3140311,Approved,427,g
HYDK3140312,HYDK3140312,Approved,619,g
HYDK3140313,HYDK3140313,Approved,616,g
HYDK3140314,HYDK3140314,Approved,406,g
HYDK3140315,HYDK3140315,Approved,412,g
HYDL3180623,HYDL3180623,Approved,665,g
HYDQ3180615,HYDQ3180615,Approved,368,g
HYDK3180621,HYDK3180621,Approved,593,g
HYDK3180622,HYDK3180622,Approved,593,g
HYDK3180623,HYDK3180623,Approved,593,g
HYDK3180624,HYDK3180624,Approved,593,g
HYDQ3180612,HYDQ3180612,Approved,727,g
HYDQ3180613,HYDQ3180613,Approved,713,g
HYDQ3180614,HYDQ3180614,Approved,317,g
HYDM3180611,HYDM3180611,Approved,982,g
HYDM3180612,HYDM3180612,Approved,970,g
HYDL3180627,HYDL3180627,Approved,711,g
HYDL3180628,HYDL3180628,Approved,705,g
HYDL3180629,HYDL3180629,Approved,377,g
HYDL3180630,HYDL3180630,Approved,377,g
HYDQ3180616,HYDQ3180616,Approved,763,g
HYDQ3180617,HYDQ3180617,Approved,767,g
HYDQ3180618,HYDQ3180618,Approved,339,g
HYDQ3180619,HYDQ3180619,Approved,337,g
HYDK3180625,HYDK3180625,Approved,450,g
HYDK3180626,HYDK3180626,Approved,460,g
HYDK3180627,HYDK3180627,Approved,360,g
HYDK3180628,HYDK3180628,Approved,360,g
HYDM3190600,HYDM3190600,Approved,1073,g
HYDM3190601,HYDM3190601,Approved,1077,g
HYDL3190600,HYDL3190600,Approved,732,g
HYDL3190601,HYDL3190601,Approved,733,g
HYDL3190602,HYDL3190602,Approved,471,g
HYDL3190603,HYDL3190603,Approved,500,g
HYDM3190602,HYDM3190602,Approved,940,g
HYDM3190603,HYDM3190603,Approved,940,g
HYDQ3190604,HYDQ3190604,Approved,728,g
HYDQ3190605,HYDQ3190605,Approved,729,g
HYDQ3190606,HYDQ3190606,Approved,320,g
HYDQ3190607,HYDQ3190607,Approved,317,g
HYDQ3030316,HYDQ3030316,Approved,770,g
HYDQ3030317,HYDQ3030317,Approved,765,g
HYDQ3030318,HYDQ3030318,Approved,265,g
HYDQ3030319,HYDQ3030319,Approved,270,g
HYDK3030309,HYDK3030309,Approved,1382,g
HYDQ3040306,HYDQ3040306,Approved,1300,g
HYDQ3040307,HYDQ3040307,Approved,1300,g
HYDK3050302,HYDK3050302,Approved,383,g
HYDK3050303,HYDK3050303,Approved,381,g
HYDQ3050300,HYDQ3050300,Approved,1110,g
HYDQ3050301,HYDQ3050301,Approved,1110,g
HYDK3040300,HYDK3040300,Approved,1360,g
HYDK3040301,HYDK3040301,Approved,1347,g
HYDQ3040302,HYDQ3040302,Approved,1021,g
HYDQ3040303,HYDQ3040303,Approved,1038,g
HYDK3040303,HYDK3040303,Approved,1336,g
HYDK3040304,HYDK3040304,Approved,1353,g
HYDM3110415,HYDM3110415,Approved,969,g
HYDL3120411,HYDL3120411,Approved,393,g
HYDL3120412,HYDL3120412,Approved,407,g
HYDQ3120405,HYDQ3120405,Approved,812,g
HYDQ3120406,HYDQ3120406,Approved,820,g
HYDQ3120407,HYDQ3120407,Approved,266,g
HYDQ3120408,HYDQ3120408,Approved,271,g
HYDL3120404,HYDL3120404,Approved,626,g
HYDL3120405,HYDL3120405,Approved,623,g
HYDL3120406,HYDL3120406,Approved,393,g
HYDL3120407,HYDL3120407,Approved,387,g
HYDM3120402,HYDM3120402,Approved,1025,g
HYDM3120403,HYDM3120403,Approved,993,g
HYDL3120409,HYDL3120409,Approved,631,g
HYDQ3120400,HYDQ3120400,Approved,586,g
HYDQ3120401,HYDQ3120401,Approved,587,g
HYDQ3120402,HYDQ3120402,Approved,506,g
HYDQ3120403,HYDQ3120403,Approved,506,g
HYDL3120410,HYDL3120410,Approved,649,g
HYDM3120405,HYDM3120405,Approved,995,g
HYDM3120406,HYDM3120406,Approved,985,g
HYDL3120413,HYDL3120413,Approved,614,g
HYDL3120414,HYDL3120414,Approved,622,g
HYDL3120416,HYDL3120416,Approved,622,g
HYDL3120415,HYDL3120415,Approved,614,g
HYDQ3120414,HYDQ3120414,Approved,524,g
HYDM3120409,HYDM3120409,Approved,704,g
HYDM3130404,HYDM3130404,Approved,375,g
HYDM3130405,HYDM3130405,Approved,385,g
HYDL3130417,HYDL3130417,Approved,650,g
HYDL3130418,HYDL3130418,Approved,372,g
HYDL3130419,HYDL3130419,Approved,373,g
HYDQ3130416,HYDQ3130416,Approved,579,g
HYDQ3130417,HYDQ3130417,Approved,588,g
HYDQ3130418,HYDQ3130418,Approved,208,g
HYDL3130420,HYDL3130420,Approved,561,g
HYDL3130421,HYDL3130421,Approved,560,g
HYDQ3130412,HYDQ3130412,Approved,802,g
HYDQ3130413,HYDQ3130413,Approved,800,g
HYDQ3130414,HYDQ3130414,Approved,248,g
HYDQ3130415,HYDQ3130415,Approved,232,g
HYDL3130424,HYDL3130424,Approved,570,g
HYDL3130425,HYDL3130425,Approved,567,g
