PrimaryKey,id,description,effectiveTimestamp,operationsType,enterpriseFunction,category
148265-BREADBLAST04,148265-BREADBLAST04,Air Pocket Defect,2023-03-31T16:26:48,Maintenance,Maintenance management,Production Interruption
148342-BREADBLAST04,148342-BREADBLAST04,Air Pocket Defect,2023-04-01T07:10:45,Maintenance,Maintenance management,Production Interruption
148252-BREADBLAST04,148252-BREADBLAST04,Air Pocket Defect,2023-03-31T13:58:11,Maintenance,Maintenance management,Production Interruption
148267-BREADBLAST05,148267-BREADBLAST05,Power Outage,2023-03-31T14:33:32,Maintenance,Maintenance management,Machine Malfunction
148269-BREADBLAST05,148269-BREADBLAST05,Oven Ventilation Check,2023-03-31T17:13:01,Maintenance,Maintenance management,Production Interruption
148250-BREADBLAST04,148250-BREADBLAST04,Air Pocket Defect,2023-03-31T13:34:20,Maintenance,Maintenance management,Production Interruption
148263-BREADBLAST04,148263-BREADBLAST04,Air Pocket Defect,2023-03-31T16:00:42,Maintenance,Maintenance management,Production Interruption
148286-BREADBLAST04,148286-BREADBLAST04,Air Pocket Defect,2023-03-31T20:26:02,Maintenance,Maintenance management,Production Interruption
148288-BREADBLAST04,148288-BREADBLAST04,Air Pocket Defect,2023-03-31T20:47:53,Maintenance,Maintenance management,Production Interruption
148306-BREADBLAST04,148306-BREADBLAST04,Air Pocket Defect,2023-04-01T00:00:00,Maintenance,Maintenance management,Production Interruption
143276-BREADBLAST05,143276-BREADBLAST05,Air Pocket Defect,2023-03-01T18:10:31,Maintenance,Maintenance management,Production Interruption
143278-BREADBLAST05,143278-BREADBLAST05,Air Pocket Defect,2023-03-01T18:54:19,Maintenance,Maintenance management,Production Interruption
143295-BREADBLAST04,143295-BREADBLAST04,Equipment Servicing,2023-02-28T16:23:10,Maintenance,Maintenance management,Scheduled Service
143296-BREADBLAST04,143296-BREADBLAST04,Equipment Servicing,2023-02-28T16:23:10,Maintenance,Maintenance management,Scheduled Service
143297-BREADBLAST04,143297-BREADBLAST04,Equipment Servicing,2023-02-28T16:23:10,Maintenance,Maintenance management,Scheduled Service
143298-BREADBLAST06,143298-BREADBLAST06,Sieve Change,2023-02-28T17:41:44,Maintenance,Maintenance management,Production Interruption
143299-BREADBLAST06,143299-BREADBLAST06,Sieve Change,2023-02-28T17:41:44,Maintenance,Maintenance management,Production Interruption
143300-BREADBLAST06,143300-BREADBLAST06,Sieve Change,2023-02-28T17:41:44,Maintenance,Maintenance management,Production Interruption
143349-BREADBLAST07,143349-BREADBLAST07,Air Pocket Defect,2023-03-02T08:30:00,Maintenance,Maintenance management,Production Interruption
147559-BREADBLAST05,147559-BREADBLAST05,Oven Ventilation Check,2023-03-25T02:29:57,Maintenance,Maintenance management,Production Interruption
147561-BREADBLAST05,147561-BREADBLAST05,Oven Ventilation Check,2023-03-25T02:51:43,Maintenance,Maintenance management,Production Interruption
147572-BREADBLAST05,147572-BREADBLAST05,Oven Maintenance,2023-03-25T04:11:34,Maintenance,Maintenance management,Scheduled Service
147592-BREADBLAST05,147592-BREADBLAST05,Air Pocket Defect,2023-03-25T17:11:48,Maintenance,Maintenance management,Production Interruption
147597-BREADBLAST05,147597-BREADBLAST05,Air Pocket Defect,2023-03-25T17:32:42,Maintenance,Maintenance management,Production Interruption
147577-BREADBLAST05,147577-BREADBLAST05,Power Outage,2023-03-25T05:27:47,Maintenance,Maintenance management,Machine Malfunction
147601-BREADBLAST05,147601-BREADBLAST05,Emergency Stop,2023-03-25T18:48:23,Maintenance,Maintenance management,Production Interruption
147603-BREADBLAST05,147603-BREADBLAST05,Emergency Stop,2023-03-25T19:18:14,Maintenance,Maintenance management,Production Interruption
147604-BREADBLAST05,147604-BREADBLAST05,Emergency Stop,2023-03-25T19:31:35,Maintenance,Maintenance management,Production Interruption
147579-BREADBLAST05,147579-BREADBLAST05,Air Pocket Defect,2023-03-25T09:17:25,Maintenance,Maintenance management,Production Interruption
147580-BREADBLAST05,147580-BREADBLAST05,Air Pocket Defect,2023-03-25T09:38:51,Maintenance,Maintenance management,Production Interruption
147606-BREADBLAST05,147606-BREADBLAST05,Oven Ventilation Check,2023-03-25T19:41:38,Maintenance,Maintenance management,Production Interruption
147642-BREADBLAST05,147642-BREADBLAST05,Air Pocket Defect,2023-03-26T21:45:51,Maintenance,Maintenance management,Production Interruption
154622-BREADBLAST04,154622-BREADBLAST04,Air Pocket Defect,2023-05-10T03:22:20,Maintenance,Maintenance management,Production Interruption
154635-BREADBLAST04,154635-BREADBLAST04,Air Pocket Defect,2023-05-10T05:18:25,Maintenance,Maintenance management,Production Interruption
154659-BREADBLAST06,154659-BREADBLAST06,Air Pocket Defect,2023-05-10T08:15:02,Maintenance,Maintenance management,Production Interruption
154639-BREADBLAST06,154639-BREADBLAST06,Air Pocket Defect,2023-05-10T05:42:57,Maintenance,Maintenance management,Production Interruption
154667-BREADBLAST07,154667-BREADBLAST07,Air Pocket Defect,2023-05-10T06:50:00,Maintenance,Maintenance management,Production Interruption
154638-BREADBLAST04,154638-BREADBLAST04,Air Pocket Defect,2023-05-10T05:45:10,Maintenance,Maintenance management,Production Interruption
154649-BREADBLAST06,154649-BREADBLAST06,Air Pocket Defect,2023-05-10T06:06:16,Maintenance,Maintenance management,Production Interruption
154660-BREADBLAST06,154660-BREADBLAST06,Air Pocket Defect,2023-05-10T08:36:36,Maintenance,Maintenance management,Production Interruption
154694-BREADBLAST04,154694-BREADBLAST04,Air Pocket Defect,2023-05-10T13:11:08,Maintenance,Maintenance management,Production Interruption
154695-BREADBLAST04,154695-BREADBLAST04,Air Pocket Defect,2023-05-10T13:40:31,Maintenance,Maintenance management,Production Interruption
154347-BREADBLAST06,154347-BREADBLAST06,Shift Start,2023-05-08T16:07:33,Maintenance,Maintenance management,Ready / Close Operations
154351-BREADBLAST06,154351-BREADBLAST06,Air Pocket Defect,2023-05-08T16:29:08,Maintenance,Maintenance management,Production Interruption
154353-BREADBLAST06,154353-BREADBLAST06,Dough Extruders,2023-05-08T16:51:42,Maintenance,Maintenance management,Machine Malfunction
154354-BREADBLAST06,154354-BREADBLAST06,Air Pocket Defect,2023-05-08T17:12:24,Maintenance,Maintenance management,Production Interruption
154366-BREADBLAST06,154366-BREADBLAST06,Conveyor Belt/Coupler,2023-05-08T18:19:50,Maintenance,Maintenance management,Machine Malfunction
154357-BREADBLAST06,154357-BREADBLAST06,Dough Extruders,2023-05-08T17:34:01,Maintenance,Maintenance management,Machine Malfunction
154360-BREADBLAST06,154360-BREADBLAST06,Dough Extruders,2023-05-08T17:55:06,Maintenance,Maintenance management,Machine Malfunction
154364-BREADBLAST04,154364-BREADBLAST04,Oven Ventilation Check,2023-05-08T18:20:07,Maintenance,Maintenance management,Production Interruption
168183-BREADBLAST06,168183-BREADBLAST06,Product/Size/Shape,2023-07-27T12:01:39,Maintenance,Maintenance management,Recipe Transition
168169-BREADBLAST06,168169-BREADBLAST06,Air Pocket Defect,2023-07-27T10:33:15,Maintenance,Maintenance management,Production Interruption
168191-BREADBLAST06,168191-BREADBLAST06,Air Pocket Defect,2023-07-27T12:38:08,Maintenance,Maintenance management,Production Interruption
168208-BREADBLAST04,168208-BREADBLAST04,Burnt Dough Ends,2023-07-27T16:17:02,Maintenance,Maintenance management,Production Interruption
168213-BREADBLAST05,168213-BREADBLAST05,Burnt Dough Ends,2023-07-27T17:05:21,Maintenance,Maintenance management,Production Interruption
168214-BREADBLAST05,168214-BREADBLAST05,Burnt Dough Ends,2023-07-27T17:17:39,Maintenance,Maintenance management,Production Interruption
168217-BREADBLAST04,168217-BREADBLAST04,Burnt Dough Ends,2023-07-27T18:24:52,Maintenance,Maintenance management,Production Interruption
168223-BREADBLAST05,168223-BREADBLAST05,Air Pocket Defect,2023-07-27T18:05:03,Maintenance,Maintenance management,Production Interruption
168174-BREADBLAST05,168174-BREADBLAST05,Oven Ventilation Check,2023-07-27T10:03:08,Maintenance,Maintenance management,Production Interruption
168177-BREADBLAST06,168177-BREADBLAST06,Product/Size/Shape,2023-07-27T11:30:16,Maintenance,Maintenance management,Recipe Transition
168178-BREADBLAST06,168178-BREADBLAST06,Product/Size/Shape,2023-07-27T11:30:16,Maintenance,Maintenance management,Recipe Transition
168192-BREADBLAST04,168192-BREADBLAST04,Emergency Stop,2023-07-27T12:40:44,Maintenance,Maintenance management,Production Interruption
168240-BREADBLAST04,168240-BREADBLAST04,Air Pocket Defect,2023-07-27T22:19:44,Maintenance,Maintenance management,Production Interruption
168209-BREADBLAST04,168209-BREADBLAST04,Burnt Dough Ends,2023-07-27T16:42:31,Maintenance,Maintenance management,Production Interruption
168215-BREADBLAST04,168215-BREADBLAST04,Burnt Dough Ends,2023-07-27T17:59:33,Maintenance,Maintenance management,Production Interruption
168244-BREADBLAST05,168244-BREADBLAST05,Dough Sheet Tear,2023-07-27T22:48:55,Maintenance,Maintenance management,Production Interruption
168263-BREADBLAST06,168263-BREADBLAST06,Air Pocket Defect,2023-07-28T00:45:30,Maintenance,Maintenance management,Production Interruption
148316-BREADBLAST04,148316-BREADBLAST04,Air Pocket Defect,2023-04-01T01:17:54,Maintenance,Maintenance management,Production Interruption
148370-BREADBLAST04,148370-BREADBLAST04,Air Pocket Defect,2023-04-01T12:23:43,Maintenance,Maintenance management,Production Interruption
148392-BREADBLAST04,148392-BREADBLAST04,Air Pocket Defect,2023-04-01T18:20:24,Maintenance,Maintenance management,Production Interruption
148394-BREADBLAST04,148394-BREADBLAST04,Proofer Beam,2023-04-01T18:48:42,Maintenance,Maintenance management,Machine Malfunction
148399-BREADBLAST05,148399-BREADBLAST05,Oven Ventilation Check,2023-04-01T19:31:42,Maintenance,Maintenance management,Production Interruption
148410-BREADBLAST05,148410-BREADBLAST05,Oven Ventilation Check,2023-04-01T21:52:34,Maintenance,Maintenance management,Production Interruption
148445-BREADBLAST04,148445-BREADBLAST04,Air Pocket Defect,2023-04-02T02:41:04,Maintenance,Maintenance management,Production Interruption
148411-BREADBLAST05,148411-BREADBLAST05,Oven Ventilation Check,2023-04-01T21:58:54,Maintenance,Maintenance management,Production Interruption
148438-BREADBLAST04,148438-BREADBLAST04,Air Pocket Defect,2023-04-02T01:28:28,Maintenance,Maintenance management,Production Interruption
148439-BREADBLAST04,148439-BREADBLAST04,Air Pocket Defect,2023-04-02T01:52:59,Maintenance,Maintenance management,Production Interruption
148372-BREADBLAST04,148372-BREADBLAST04,Air Pocket Defect,2023-04-01T12:29:12,Maintenance,Maintenance management,Production Interruption
148485-BREADBLAST07,148485-BREADBLAST07,Sieve Change,2023-04-02T00:30:00,Maintenance,Maintenance management,Production Interruption
147202-BREADBLAST06,147202-BREADBLAST06,Oven Ventilation Check,2023-03-21T10:07:02,Maintenance,Maintenance management,Production Interruption
147215-BREADBLAST06,147215-BREADBLAST06,Oven Ventilation Check,2023-03-21T14:20:32,Maintenance,Maintenance management,Production Interruption
147246-BREADBLAST06,147246-BREADBLAST06,Oven Ventilation Check,2023-03-21T21:04:52,Maintenance,Maintenance management,Production Interruption
147251-BREADBLAST06,147251-BREADBLAST06,Air Pocket Defect,2023-03-21T22:34:35,Maintenance,Maintenance management,Production Interruption
147253-BREADBLAST06,147253-BREADBLAST06,Ingredient Waste,2023-03-21T23:00:31,Maintenance,Maintenance management,Production Interruption
147257-BREADBLAST06,147257-BREADBLAST06,Ingredient Waste,2023-03-21T23:44:26,Maintenance,Maintenance management,Production Interruption
147258-BREADBLAST06,147258-BREADBLAST06,Ingredient Waste,2023-03-21T23:44:26,Maintenance,Maintenance management,Production Interruption
147259-BREADBLAST06,147259-BREADBLAST06,Ingredient Waste,2023-03-22T00:05:26,Maintenance,Maintenance management,Production Interruption
148011-BREADBLAST07,148011-BREADBLAST07,Air Pocket Defect,2023-03-29T00:00:00,Maintenance,Maintenance management,Production Interruption
148042-BREADBLAST04,148042-BREADBLAST04,Thickness Inconsistency,2023-03-29T15:16:11,Maintenance,Maintenance management,Production Interruption
148066-BREADBLAST05,148066-BREADBLAST05,Air Pocket Defect,2023-03-29T20:12:37,Maintenance,Maintenance management,Production Interruption
148147-BREADBLAST04,148147-BREADBLAST04,Air Pocket Defect,2023-03-29T21:20:37,Maintenance,Maintenance management,Production Interruption
148148-BREADBLAST04,148148-BREADBLAST04,Air Pocket Defect,2023-03-29T21:20:37,Maintenance,Maintenance management,Production Interruption
148149-BREADBLAST04,148149-BREADBLAST04,Air Pocket Defect,2023-03-29T21:20:37,Maintenance,Maintenance management,Production Interruption
148134-BREADBLAST05,148134-BREADBLAST05,Air Pocket Defect,2023-03-30T15:21:33,Maintenance,Maintenance management,Production Interruption
155395-BREADBLAST04,155395-BREADBLAST04,Air Pocket Defect,2023-05-15T19:54:10,Maintenance,Maintenance management,Production Interruption
155398-BREADBLAST04,155398-BREADBLAST04,Air Pocket Defect,2023-05-15T20:14:46,Maintenance,Maintenance management,Production Interruption
155430-BREADBLAST05,155430-BREADBLAST05,Oven Ventilation Check,2023-05-16T02:27:52,Maintenance,Maintenance management,Production Interruption
155431-BREADBLAST05,155431-BREADBLAST05,Oven Ventilation Check,2023-05-16T02:48:26,Maintenance,Maintenance management,Production Interruption
155460-BREADBLAST04,155460-BREADBLAST04,Proofer Beam,2023-05-16T07:00:00,Maintenance,Maintenance management,Machine Malfunction
155461-BREADBLAST04,155461-BREADBLAST04,Proofer Beam,2023-05-16T08:20:00,Maintenance,Maintenance management,Machine Malfunction
155462-BREADBLAST04,155462-BREADBLAST04,Proofer Beam,2023-05-16T09:00:00,Maintenance,Maintenance management,Machine Malfunction
155457-BREADBLAST07,155457-BREADBLAST07,Air Pocket Defect,2023-05-16T01:30:00,Maintenance,Maintenance management,Production Interruption
155496-BREADBLAST06,155496-BREADBLAST06,Proofer Beam,2023-05-16T15:24:10,Maintenance,Maintenance management,Machine Malfunction
155503-BREADBLAST06,155503-BREADBLAST06,Shift Start,2023-05-16T16:07:08,Maintenance,Maintenance management,Ready / Close Operations
155504-BREADBLAST06,155504-BREADBLAST06,Air Pocket Defect,2023-05-16T16:27:29,Maintenance,Maintenance management,Production Interruption
155510-BREADBLAST06,155510-BREADBLAST06,Proofer Beam,2023-05-16T17:11:34,Maintenance,Maintenance management,Machine Malfunction
155511-BREADBLAST06,155511-BREADBLAST06,Air Pocket Defect,2023-05-16T17:33:34,Maintenance,Maintenance management,Production Interruption
155512-BREADBLAST06,155512-BREADBLAST06,Air Pocket Defect,2023-05-16T17:35:52,Maintenance,Maintenance management,Production Interruption
155527-BREADBLAST06,155527-BREADBLAST06,Air Pocket Defect,2023-05-16T19:24:53,Maintenance,Maintenance management,Production Interruption
155531-BREADBLAST06,155531-BREADBLAST06,Air Pocket Defect,2023-05-16T19:45:37,Maintenance,Maintenance management,Production Interruption
162229-BREADBLAST07,162229-BREADBLAST07,Air Pocket Defect,2023-06-20T01:58:51,Maintenance,Maintenance management,Production Interruption
162210-BREADBLAST07,162210-BREADBLAST07,Air Pocket Defect,2023-06-19T23:40:31,Maintenance,Maintenance management,Production Interruption
162265-BREADBLAST06,162265-BREADBLAST06,Oven Ventilation Check,2023-06-20T09:02:57,Maintenance,Maintenance management,Production Interruption
162261-BREADBLAST05,162261-BREADBLAST05,Air Pocket Defect,2023-06-20T08:37:16,Maintenance,Maintenance management,Production Interruption
162243-BREADBLAST07,162243-BREADBLAST07,Air Pocket Defect,2023-06-20T04:07:05,Maintenance,Maintenance management,Production Interruption
162253-BREADBLAST06,162253-BREADBLAST06,Proofer Beam,2023-06-20T06:57:26,Maintenance,Maintenance management,Machine Malfunction
162289-BREADBLAST05,162289-BREADBLAST05,Rest Periods,2023-06-20T11:54:17,Maintenance,Maintenance management,Production Interruption
162290-BREADBLAST05,162290-BREADBLAST05,Rest Periods,2023-06-20T11:54:17,Maintenance,Maintenance management,Production Interruption
162293-BREADBLAST04,162293-BREADBLAST04,Oven Ventilation Check,2023-06-20T12:39:28,Maintenance,Maintenance management,Production Interruption
148744-BREADBLAST04,148744-BREADBLAST04,Air Pocket Defect,2023-04-04T01:34:54,Maintenance,Maintenance management,Production Interruption
148745-BREADBLAST04,148745-BREADBLAST04,Air Pocket Defect,2023-04-04T01:56:49,Maintenance,Maintenance management,Production Interruption
148721-BREADBLAST05,148721-BREADBLAST05,Oven Ventilation Check,2023-04-03T22:40:53,Maintenance,Maintenance management,Production Interruption
148770-BREADBLAST04,148770-BREADBLAST04,Air Pocket Defect,2023-04-04T05:43:41,Maintenance,Maintenance management,Production Interruption
